ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,VALUE_FILE1,VALUE_FILE2
BB-403253716A-403253719A-17291351,20240705,3097950315,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-403253716A-403253719A-17291351,20240705,3097950315,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-403255136A-403255137A-12357531,20240705,3097958643,BroadBand Closed,PONUMBER,13811278956,461176.0
BB-403255136A-403255137A-12357531,20240705,3097958643,BroadBand Closed,BILLTOADDRESS3,20240730174845.0,20240730000000
BB-403255136A-403255137A-12357531,20240705,3097958643,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405435634A-405435636A-18655531,20240718,3101514353,BroadBand Closed,PONUMBER,13811257354,459003.0
BB-405435634A-405435636A-18655531,20240718,3101514353,BroadBand Closed,BILLTOADDRESS3,20240730134908.0,20240730000000
BB-405435634A-405435636A-18655531,20240718,3101514353,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405668693A-405668694A-2646395,20240719,3101953716,BroadBand Closed,PONUMBER,13811249756,458278.0
BB-405668693A-405668694A-2646395,20240719,3101953716,BroadBand Closed,BILLTOADDRESS3,20240730174834.0,20240730000000
BB-405668693A-405668694A-2646395,20240719,3101953716,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405668693A-405668694A-15021551,20240719,3101953719,BroadBand Closed,PONUMBER,13811249756,458278.0
BB-405668693A-405668694A-15021551,20240719,3101953719,BroadBand Closed,BILLTOADDRESS3,20240730174834.0,20240730000000
BB-405668693A-405668694A-15021551,20240719,3101953719,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405062646A-405062648A-9046602,20240716,31267230,BroadBand Closed,PONUMBER,13811307074,464005.0
BB-405062646A-405062648A-9046602,20240716,31267230,BroadBand Closed,BILLTOADDRESS3,20240730120724.0,20240730000000
BB-405062646A-405062648A-9046602,20240716,31267230,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,PRODUCTID,2553785,17291351
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,PONUMBER,13811307074,464005.0
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,BILLTOADDRESS3,20240730120724.0,20240730000000
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405062646A-405062648A-17291351,20240716,3100800395,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-405062646A-405062648A-3077666,20240716,3100801339,BroadBand Closed,PONUMBER,13811307074,464005.0
BB-405062646A-405062648A-3077666,20240716,3100801339,BroadBand Closed,BILLTOADDRESS3,20240730120724.0,20240730000000
BB-405062646A-405062648A-3077666,20240716,3100801339,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403449106A-403449107A-18660931,20240706,3098278134,BroadBand Closed,PONUMBER,13811326939,466026.0
BB-403449106A-403449107A-18660931,20240706,3098278134,BroadBand Closed,BILLTOADDRESS3,20240730174808.0,20240730000000
BB-403449106A-403449107A-18660931,20240706,3098278134,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405200340A-405200343A-18707771,20240717,3101057026,BroadBand Closed,PONUMBER,13811309305,464218.0
BB-405200340A-405200343A-18707771,20240717,3101057026,BroadBand Closed,BILLTOADDRESS3,20240730224708.0,20240730000000
BB-405200340A-405200343A-18707771,20240717,3101057026,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405202384A-405202387A-2573035,20240717,3101066847,BroadBand Closed,PONUMBER,13811255463,458816.0
BB-405202384A-405202387A-2573035,20240717,3101066847,BroadBand Closed,BILLTOADDRESS3,20240730190017.0,20240730000000
BB-405202384A-405202387A-2573035,20240717,3101066847,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405202384A-405202387A-71506956,20240717,3101066861,BroadBand Closed,PONUMBER,13811255463,458816.0
BB-405202384A-405202387A-71506956,20240717,3101066861,BroadBand Closed,BILLTOADDRESS3,20240730190017.0,20240730000000
BB-405202384A-405202387A-71506956,20240717,3101066861,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405202384A-405202387A-71773366,20240717,3101066864,BroadBand Closed,PONUMBER,13811255463,458816.0
BB-405202384A-405202387A-71773366,20240717,3101066864,BroadBand Closed,BILLTOADDRESS3,20240730190017.0,20240730000000
BB-405202384A-405202387A-71773366,20240717,3101066864,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405054325A-405054327A-12737981,20240716,3100778964,BroadBand Closed,PRODUCTID,3104295,12737981
BB-405054325A-405054327A-12737981,20240716,3100778964,BroadBand Closed,PONUMBER,13811230284,456404.0
BB-405054325A-405054327A-12737981,20240716,3100778964,BroadBand Closed,BILLTOADDRESS3,20240730144607.0,20240730000000
BB-405054325A-405054327A-12737981,20240716,3100778964,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-405054325A-405054327A-12737981,20240716,3100778964,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404729653A-404729654A-18655531,20240714,3100305202,BroadBand Closed,PONUMBER,13811269443,460222.0
BB-404729653A-404729654A-18655531,20240714,3100305202,BroadBand Closed,BILLTOADDRESS3,20240730174841.0,20240730000000
BB-404729653A-404729654A-18655531,20240714,3100305202,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404729653A-404729654A-2573035,20240714,3100306315,BroadBand Closed,PONUMBER,13811269443,460222.0
BB-404729653A-404729654A-2573035,20240714,3100306315,BroadBand Closed,BILLTOADDRESS3,20240730174841.0,20240730000000
BB-404729653A-404729654A-2573035,20240714,3100306315,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405219975A-405219976A-18707771,20240717,3101094018,BroadBand Closed,PONUMBER,13811314833,464771.0
BB-405219975A-405219976A-18707771,20240717,3101094018,BroadBand Closed,BILLTOADDRESS3,20240730184608.0,20240730000000
BB-405219975A-405219976A-18707771,20240717,3101094018,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405220284A-405220287A-2277285,20240717,3101097623,BroadBand Closed,PONUMBER,13811253381,458641.0
BB-405220284A-405220287A-2277285,20240717,3101097623,BroadBand Closed,BILLTOADDRESS3,20240730234533.0,20240730000000
BB-405220284A-405220287A-2277285,20240717,3101097623,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405220991A-405220994A-18660931,20240717,3101094476,BroadBand Closed,PONUMBER,13811307656,464064.0
BB-405220991A-405220994A-18660931,20240717,3101094476,BroadBand Closed,BILLTOADDRESS3,20240730184604.0,20240730000000
BB-405220991A-405220994A-18660931,20240717,3101094476,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405912517A-405912520A-8872762,20240721,93794222,BroadBand Closed,PONUMBER,13811279990,461293.0
BB-405912517A-405912520A-8872762,20240721,93794222,BroadBand Closed,BILLTOADDRESS3,20240730134817.0,20240730000000
BB-405912517A-405912520A-8872762,20240721,93794222,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405437800A-405437803A-8872762,20240718,94260740,BroadBand Closed,PONUMBER,13811274477,460707.0
BB-405437800A-405437803A-8872762,20240718,94260740,BroadBand Closed,BILLTOADDRESS3,20240730005614.0,20240730000000
BB-405437800A-405437803A-8872762,20240718,94260740,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406466289A-406466292A-17291351,20240724,2839877036,BroadBand Closed,PONUMBER,13811236427,456954.0
BB-406466289A-406466292A-17291351,20240724,2839877036,BroadBand Closed,BILLTOADDRESS3,20240730134815.0,20240730000000
BB-406466289A-406466292A-17291351,20240724,2839877036,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-404907333A-404907336A-8640442,20240715,2979811011,BroadBand Closed,PONUMBER,13811327842,466141.0
BB-404907333A-404907336A-8640442,20240715,2979811011,BroadBand Closed,BILLTOADDRESS3,20240730134809.0,20240730000000
BB-404907333A-404907336A-8640442,20240715,2979811011,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406306929A-406306933A-40036543,20240723,2610092134,BroadBand Closed,PONUMBER,13811265369,459811.0
BB-406306929A-406306933A-40036543,20240723,2610092134,BroadBand Closed,BILLTOADDRESS3,20240730005610.0,20240730000000
BB-406306929A-406306933A-40036543,20240723,2610092134,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406506366A-406506369A-9210852,20240724,3067596754,BroadBand Closed,PONUMBER,13811237725,457081.0
BB-406506366A-406506369A-9210852,20240724,3067596754,BroadBand Closed,BILLTOADDRESS3,20240730094623.0,20240730000000
BB-406506366A-406506369A-9210852,20240724,3067596754,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405912517A-405912520A-40057212,20240721,2982926479,BroadBand Closed,PONUMBER,13811279990,461293.0
BB-405912517A-405912520A-40057212,20240721,2982926479,BroadBand Closed,BILLTOADDRESS3,20240730134817.0,20240730000000
BB-405912517A-405912520A-40057212,20240721,2982926479,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407228279A-407228280A-14354681,20240728,2601807579,BroadBand Closed,PONUMBER,13811240873,457408.0
BB-407228279A-407228280A-14354681,20240728,2601807579,BroadBand Closed,BILLTOADDRESS3,20240730134809.0,20240730000000
BB-407228279A-407228280A-14354681,20240728,2601807579,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407388130A-407388133A-17291351,20240729,2831644925,BroadBand Closed,PONUMBER,13811326899,466021.0
BB-407388130A-407388133A-17291351,20240729,2831644925,BroadBand Closed,BILLTOADDRESS3,20240730134818.0,20240730000000
BB-407388130A-407388133A-17291351,20240729,2831644925,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406603954A-406603955A-9210852,20240725,96256150,BroadBand Closed,PONUMBER,13811326198,465948.0
BB-406603954A-406603955A-9210852,20240725,96256150,BroadBand Closed,BILLTOADDRESS3,20240730153421.0,20240730000000
BB-406603954A-406603955A-9210852,20240725,96256150,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407611167A-407611168A-71964226,20240730,3094576906,BroadBand Closed,PONUMBER,13740580796,459452.0
BB-407611167A-407611168A-71964226,20240730,3094576906,BroadBand Closed,BILLTOADDRESS3,20240730143301.0,20240730000000
BB-407611167A-407611168A-71964226,20240730,3094576906,BroadBand Closed,COMMENTS,Ceased Txn - BB-401126261A-401126264A-71964226-20240622-3094576906,Cessation Txn
BB-407611167A-407611168A-71964226,20240730,3094576906,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-405221691A-405221694A-4436345,20240717,3101094886,BroadBand Closed,PONUMBER,13811271101,460389.0
BB-405221691A-405221694A-4436345,20240717,3101094886,BroadBand Closed,BILLTOADDRESS3,20240730174854.0,20240730000000
BB-404268846A-404268851A-4436345,20240711,3099640813,BroadBand Closed,PONUMBER,13811302635,463575.0
BB-404268846A-404268851A-4436345,20240711,3099640813,BroadBand Closed,BILLTOADDRESS3,20240730134907.0,20240730000000
BB-405221691A-405221694A-8873082,20240717,3101094885,BroadBand Closed,PONUMBER,13811271101,460389.0
BB-405221691A-405221694A-8873082,20240717,3101094885,BroadBand Closed,BILLTOADDRESS3,20240730174854.0,20240730000000
BB-406059581A-406059583A-18274651,20240722,2244485682,BroadBand Closed,PONUMBER,13811225548,455929.0
BB-406059581A-406059583A-18274651,20240722,2244485682,BroadBand Closed,BILLTOADDRESS3,20240730174837.0,20240730000000
BB-406059581A-406059583A-18274651,20240722,2244485682,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406059581A-406059583A-9046602,20240722,2244481838,BroadBand Closed,PONUMBER,13811225548,455929.0
BB-406059581A-406059583A-9046602,20240722,2244481838,BroadBand Closed,BILLTOADDRESS3,20240730174837.0,20240730000000
BB-406059581A-406059583A-9046602,20240722,2244481838,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406059581A-406059583A-8796212,20240722,2244485686,BroadBand Closed,PONUMBER,13811225548,455929.0
BB-406059581A-406059583A-8796212,20240722,2244485686,BroadBand Closed,BILLTOADDRESS3,20240730174837.0,20240730000000
BB-406059581A-406059583A-8796212,20240722,2244485686,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,PRODUCTID,2553815,17291351
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,PONUMBER,13811225548,455929.0
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,BILLTOADDRESS3,20240730174837.0,20240730000000
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406059581A-406059583A-17291351,20240722,3102469036,BroadBand Closed,GENERICATTRIBUTE25,11433631.0,9046602.0
BB-402743853A-402743856A-3116265,20240702,3097093134,BroadBand Closed,PRODUCTID,3115585,3116265
BB-402743853A-402743856A-3116265,20240702,3097093134,BroadBand Closed,PONUMBER,13811241435,457464.0
BB-402743853A-402743856A-3116265,20240702,3097093134,BroadBand Closed,BILLTOADDRESS3,20240730144601.0,20240730000000
BB-402743853A-402743856A-3116265,20240702,3097093134,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-402743853A-402743856A-3116265,20240702,3097093134,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-402743853A-402743856A-4436345,20240702,3097093904,BroadBand Closed,PONUMBER,13811241435,457464.0
BB-402743853A-402743856A-4436345,20240702,3097093904,BroadBand Closed,BILLTOADDRESS3,20240730144601.0,20240730000000
BB-402743853A-402743856A-4436345,20240702,3097093904,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402743853A-402743856A-8640442,20240702,3097093138,BroadBand Closed,PONUMBER,13811241435,457464.0
BB-402743853A-402743856A-8640442,20240702,3097093138,BroadBand Closed,BILLTOADDRESS3,20240730144601.0,20240730000000
BB-402743853A-402743856A-8640442,20240702,3097093138,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402743853A-402743856A-14354681,20240702,3097093902,BroadBand Closed,PONUMBER,13811241435,457464.0
BB-402743853A-402743856A-14354681,20240702,3097093902,BroadBand Closed,BILLTOADDRESS3,20240730144601.0,20240730000000
BB-402743853A-402743856A-14354681,20240702,3097093902,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405795055A-405795060A-8873082,20240720,3102111556,BroadBand Closed,PONUMBER,13811226371,456010.0
BB-405795055A-405795060A-8873082,20240720,3102111556,BroadBand Closed,BILLTOADDRESS3,20240730115541.0,20240730000000
BB-405221426A-405221431A-8873082,20240717,3101093620,BroadBand Closed,PONUMBER,13811225593,455935.0
BB-405221426A-405221431A-8873082,20240717,3101093620,BroadBand Closed,BILLTOADDRESS3,20240730084650.0,20240730000000
BB-405221426A-405221431A-4436345,20240717,3101093621,BroadBand Closed,PONUMBER,13811225593,455935.0
BB-405221426A-405221431A-4436345,20240717,3101093621,BroadBand Closed,BILLTOADDRESS3,20240730084650.0,20240730000000
BB-404582183A-404582186A-4436345,20240713,3100112531,BroadBand Closed,PONUMBER,13811313718,464677.0
BB-404582183A-404582186A-4436345,20240713,3100112531,BroadBand Closed,BILLTOADDRESS3,20240730174852.0,20240730000000
BB-404575587A-404575591A-8873082,20240713,3100094607,BroadBand Closed,PONUMBER,13811276891,460957.0
BB-404575587A-404575591A-8873082,20240713,3100094607,BroadBand Closed,BILLTOADDRESS3,20240730174811.0,20240730000000
BB-405398700A-405398705A-8873082,20240718,3101434469,BroadBand Closed,PONUMBER,13811281078,461410.0
BB-405398700A-405398705A-8873082,20240718,3101434469,BroadBand Closed,BILLTOADDRESS3,20240730134915.0,20240730000000
BB-405420778A-405420781A-4436345,20240718,3101481181,BroadBand Closed,PONUMBER,13811325533,465877.0
BB-405420778A-405420781A-4436345,20240718,3101481181,BroadBand Closed,BILLTOADDRESS3,20240730224653.0,20240730000000
BB-405439218A-405439223A-8873082,20240720,3101520363,BroadBand Closed,PONUMBER,13811299535,463270.0
BB-405439218A-405439223A-8873082,20240720,3101520363,BroadBand Closed,BILLTOADDRESS3,20240730175759.0,20240730000000
BB-406032432A-406032433A-8873082,20240722,3102406100,BroadBand Closed,PONUMBER,13811288724,462193.0
BB-406032432A-406032433A-8873082,20240722,3102406100,BroadBand Closed,BILLTOADDRESS3,20240730224711.0,20240730000000
BB-406034947A-406034950A-8873082,20240722,3102413653,BroadBand Closed,PONUMBER,13811294362,462753.0
BB-406034947A-406034950A-8873082,20240722,3102413653,BroadBand Closed,BILLTOADDRESS3,20240730174900.0,20240730000000
BB-405763527A-405763530A-4436345,20240720,3102033134,BroadBand Closed,PONUMBER,13811280449,461344.0
BB-405763527A-405763530A-4436345,20240720,3102033134,BroadBand Closed,BILLTOADDRESS3,20240730122759.0,20240730000000
BB-407400728A-407400729A-12738041,20240729,3091082979,BroadBand Closed,PONUMBER,13672275822,456883.0
BB-407400728A-407400729A-12738041,20240729,3091082979,BroadBand Closed,BILLTOADDRESS3,20240730002327.0,20240730000000
BB-407400728A-407400729A-12738041,20240729,3091082979,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407404672A-407404673A-4176325,20240729,3103587461,BroadBand Closed,PONUMBER,13797775732,694.0
BB-407404672A-407404673A-4176325,20240729,3103587461,BroadBand Closed,BILLTOADDRESS3,20240730002149.0,20240730000000
BB-407404672A-407404673A-4176325,20240729,3103587461,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407404897A-407404898A-71152596,20240729,3092072527,BroadBand Closed,PONUMBER,13716739703,460307.0
BB-407404897A-407404898A-71152596,20240729,3092072527,BroadBand Closed,BILLTOADDRESS3,20240730002751.0,20240730000000
BB-407404897A-407404898A-71152596,20240729,3092072527,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407404897A-407404898A-15021501,20240729,3092072533,BroadBand Closed,PONUMBER,13716739703,460307.0
BB-407404897A-407404898A-15021501,20240729,3092072533,BroadBand Closed,BILLTOADDRESS3,20240730002751.0,20240730000000
BB-407404897A-407404898A-15021501,20240729,3092072533,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407402840A-407402841A-71964226,20240729,2847628747,BroadBand Closed,PONUMBER,13811288015,462125.0
BB-407402840A-407402841A-71964226,20240729,2847628747,BroadBand Closed,BILLTOADDRESS3,20240730002246.0,20240730000000
