H|20240903 19:31:41|EPC_ProductList|   
RECORD_TYPE|PROMO_CODE|PROMO_DESCRIPTION|START_DATE|END_DATE|AUTO_IND|RANK|MODEL|BRAND|DISCOUNT|SRC|SALES_CHANNEL|TRANS
D|101516120N|$100 OFF RRP HS N ACC (SRA PROMO)|2021-06-04T00:00:00|2022-08-12T23:59:59|N||*|*|*|DBU|*|*
D|101516300N|$50 OFF HANDSET/TABLET PROMO|2022-01-22T00:00:00|2022-08-12T23:59:59|N||*|*|*|DBU|*|*
D|101516410N|$200 OFF SELECTED PHONES (BTL)|2022-06-11T00:00:00|2022-08-12T23:59:59|N||*|*|*|DBU|*|*
D|101511150N|$50 OFF HANDSET XOP|2022-06-25T00:00:00|2022-08-19T23:59:59|N||*|*|*|DBU|*|*
D|101512380N|$200 OFF WEEKEND PROMOTION|2022-07-09T00:00:00|2022-08-19T23:59:59|N||*|*|*|DBU|*|*
D|101511430N|$178 OFF ONLINE PROMOTION|2022-07-09T00:00:00|2022-09-02T23:59:59|N||*|*|*|DBU|*|*
D|101511520N|$78 OFF ONLINE PROMOTION|2022-07-09T00:00:00|2022-09-02T23:59:59|N||*|*|*|DBU|*|*
D|101511590N|$10 OFF ACCESSORIES RRP (ONLINE)|2022-07-09T00:00:00|2022-09-02T23:59:59|N||*|*|*|DBU|*|*
D|101514560N|$30 OFF CIS HS (MSUL / PREMIUM)|2021-09-11T00:00:00|2022-09-02T23:59:59|N||*|*|*|CIS|*|*
D|101516220N|$50 OFF STS DEVICES/ACC (UOB PROMO)|2022-05-28T00:00:00|2022-09-09T23:59:59|N||*|*|*|DBU|*|*
D|101510680N|$105 OFF LIFESTYLE PDTS PROMO|2022-06-25T00:00:00|2022-09-16T23:59:59|N||*|*|*|DBU|*|*
D|101511440N|$30 OFF SP ROADSHOW PROMO|2022-01-24T00:00:00|2022-09-16T23:59:59|N||*|*|*|DBU|*|*
D|101511480N|$218 OFF ONLINE PROMOTION|2022-07-09T00:00:00|2022-09-23T23:59:59|N||*|*|*|DBU|*|*
D|101515700N|$50 ACCESSORY_IPHONE 12 PWP OFFER|2020-10-17T00:00:00|2022-09-29T23:59:58|N||*|*|*|DBU|*|*
D|101510400N|$8 OFF ONLINE PROMOTION|2022-07-09T00:00:00|2022-09-30T23:59:59|N||*|*|*|DBU|*|*
D|101511240N|$128 OFF ONLINE PROMOTION|2022-07-09T00:00:00|2022-09-30T23:59:59|N||*|*|*|DBU|*|*
D|101514860N|$150 OFF HANDSETS (COMBO RECON)|2022-01-15T00:00:00|2022-10-07T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$80 OFF PHONES/LIFESTYLE PDTS/TABLETS|2021-09-04T00:00:00|2022-10-07T23:59:59|N||*|*|*|DBU|*|*
D|101511320N|$221 OFF SELECTED HANDSET (NDP)|2022-07-16T00:00:00|2022-10-14T23:59:59|N||*|*|*|DBU|*|*
D|101510160N|$30 OFF SELECTED ACCESSORIES (NDP)|2022-07-30T00:00:00|2022-10-21T23:59:59|N||*|*|*|DBU|*|*
D|101510040N|$10 OFF SELECTED ACCESSORIES (NDP)|2022-07-30T00:00:00|2022-10-23T23:59:59|N||*|*|*|DBU|*|*
D|101510690N|$100 OFF NCS STAFF ROADSHOW PROMO|2022-08-13T00:00:00|2022-10-28T23:59:59|N||*|*|*|DBU|*|*
D|101510340N|$50 OFF HANDSET BTL CAMPAIGN|2022-01-29T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101510730N|$100 OFF WEEKEND PROMOTION|2022-07-09T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101511150N|$100 OFF MEMORY UPGRADE PROMO|2022-08-20T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101512360N|$50 OFF LOWER TIER PHONE (RRP PROMO)|2022-05-21T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101512630N|$50 OFF HS (MSUL / PREMIUM)|2020-10-17T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101513420N|$30 OFF HS (MSUL / PREMIUM)|2020-10-03T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101513780N|$160 OFF LIFESTYLE PDTS PROMO|2022-06-25T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101516230N|$80 HANDRAISER (ACCESSORIES)|2022-07-23T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$139 OFF HANDSET (SENIOR PROMO)|2022-10-08T00:00:00|2022-11-04T23:59:59|N||*|*|*|DBU|*|*
D|101511590N|$239 OFF HANDSET PROMOTION|2022-09-03T00:00:00|2022-11-11T23:59:59|N||*|*|*|DBU|*|*
D|101511160N|$80 HANDRAISER (XOP)|2022-01-24T00:00:00|2022-11-18T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$80 OFF SELECTED PHONES/LIFESTYLE PDTS|2022-07-02T00:00:00|2022-11-18T23:59:59|N||*|*|*|DBU|*|*
D|101510330N|$150 OFF HANDSET PWP (SELECTED TABLETS)|2022-04-09T00:00:00|2022-11-25T23:59:59|N||*|*|*|DBU|*|*
D|101512650N|$100 OFF S22 SERIES|2022-09-10T00:00:00|2022-11-25T23:59:59|N||*|*|*|DBU|*|*
D|101516010N|$218 OFF CIS SELECTED MODEL|2022-07-09T00:00:00|2022-11-25T23:59:59|N||*|*|*|CIS|*|*
D|101513270N|$50 ACCESSORY VCH|2020-03-07T00:00:00|2022-12-02T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$57 OFF SELECTED HS PROMO|2022-11-05T00:00:00|2022-12-02T23:59:59|N||*|*|*|DBU|*|*
D|101511260N|$50 OFF LIFESTYLE PDTS (BTL PROMO)|2021-10-23T00:00:00|2022-12-16T23:59:59|N||*|*|*|DBU|*|*
D|101512630N|$18 OFF SELECTED HS PROMO|2022-11-05T00:00:00|2022-12-16T23:59:59|N||*|*|*|DBU|*|*
D|101516100N|$57 OFF SELECTED HS (GOMO)|2022-08-13T00:00:00|2022-12-16T23:59:59|N||*|*|*|DBU|*|*
D|101516120N|$80 OFF SELECTED HS (GOMO)|2022-08-13T00:00:00|2022-12-16T23:59:59|N||*|*|*|DBU|*|*
D|101516220N|$100 OFF SAMSUNG HS (UOB PROMO)|2022-09-10T00:00:00|2022-12-16T23:59:59|N||*|*|*|DBU|*|*
D|101510680N|$110 OFF LIFESTYLE PDTS PWP PROMO|2022-09-17T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101511480N|$150 OFF HS STAFF PROMO|2022-09-24T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101513240N|$100 OFF HANDSET RRP PROMO|2022-05-28T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101515980N|$78 OFF CIS SELECTED HANDSET|2022-07-09T00:00:00|2023-01-06T23:59:59|N||*|*|*|CIS|*|*
D|101516200N|$10 OFF SELECTED RRP PROMO (GOMO)|2022-01-29T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101516210N|$3 OFF SELECTED RRP PROMO (GOMO)|2022-01-29T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101516540N|$15 OFF RRP ON ESHOP|2022-08-06T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101516590N|$1469 OFF RRP ON ESHOP|2022-11-26T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101516600N|$1669 OFF RRP ON ESHOP|2022-11-26T00:00:00|2023-01-06T23:59:59|N||*|*|*|DBU|*|*
D|101510650N|$180 OFF SELECTED HS (GOMO)|2022-08-13T00:00:00|2023-01-13T23:59:59|N||*|*|*|DBU|*|*
D|101515950N|$150 OFF CIS HANDSET W DATA|2021-02-27T00:00:00|2023-01-20T23:59:59|N||*|*|*|CIS|*|*
D|101516020N|$8 OFF CIS SELECTED MODEL|2022-07-09T00:00:00|2023-01-20T23:59:59|N||*|*|*|CIS|*|*
D|101510330N|$120 OFF HS (MSUL / PREMIUM)|2022-11-26T00:00:00|2023-02-03T23:59:59|N||*|*|*|DBU|*|*
D|101515980N|CIS $88 OFF SAMSUNG HANDRAISER|2023-01-07T00:00:00|2023-02-03T23:59:59|N||*|*|*|CIS|*|*
D|101515990N|$178 OFF CIS SELECTED HANDSET|2022-07-09T00:00:00|2023-02-03T23:59:59|N||*|*|*|CIS|*|*
D|101516000N|$128 OFF CIS SELECTED HANDSET|2022-07-09T00:00:00|2023-02-03T23:59:59|N||*|*|*|CIS|*|*
D|101516290N|$120 OFF SELECTED HS PROMO|2022-12-03T00:00:00|2023-02-03T23:59:59|N||*|*|*|DBU|*|*
D|101510040N|$103 OFF SS HANDRAISER & DELIVERY|2023-01-21T00:00:00|2023-02-10T23:59:59|N||*|*|*|DBU|*|*
D|101512510N|$39.90 OFF CIS ACCESSORY OFFER|2020-09-12T00:00:00|2023-02-10T23:59:59|N||*|*|*|CIS|*|*
D|101512650N|$180 OFF HS ON SELECTED XOP|2022-11-26T00:00:00|2023-02-10T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$200 OFF HS ON SELECTED XOP|2022-11-19T00:00:00|2023-02-10T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$70 OFF HANDSET PROMO|2023-02-04T00:00:00|2023-02-10T23:59:59|N||*|*|*|DBU|*|*
D|101510340N|$137 OFF SELECTED ACCESSORIES|2022-11-05T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101510670N|$100 OFF HANDSET (STAFF PROMO)|2022-01-24T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101510790N|$140 OFF HANDSET (SENIOR PROMO)|2021-10-30T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101511150N|$79 OFF SELECTED ACCESSORIES|2022-11-05T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101511340N|$150 EARLY CI12 FEE CHARGE|2022-02-19T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101511420N|$50 OFF HANDSET (STAFF PROMO)|2022-01-24T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101511590N|$139 OFF HANDSET (SENIOR PROMO)|2022-11-12T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101513270N|$87 OFF SELECTED ACCESSORIES|2022-12-03T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101513780N|$68 OFF LIFESTYLE PDTS PROMO|2022-11-05T00:00:00|2023-02-17T23:59:59|N||*|*|*|DBU|*|*
D|101510800N|$200 OFF HANDSET RRP PROMO|2022-05-28T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101511240N|$100 OFF HS/TAB/LIFESTYLE|2022-10-01T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101512330N|$100 OFF HANDSET|2020-09-12T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101512380N|$100 OFF PHONES/TABS/LIFESTYLE PDTS|2022-08-20T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101513240N|$100 OFF HANDSET XOP PROMO|2023-01-07T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101513420N|$188 OFF SELECTED HS PROMO|2022-11-05T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101513680N|$200 CIS WAIVER EARLY CI 18|2016-01-01T00:00:00|2023-03-03T23:59:59|N||*|*|*|CIS|*|*
D|101514580N|$150 CIS WAIVER EARLY CI 12|2021-08-07T00:00:00|2023-03-03T23:59:59|N||*|*|*|CIS|*|*
D|101514690N|$100 OFF HANDSET SIGN-UP|2020-10-03T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101515980N|$70 OFF CIS SELECTED HANDSET|2023-02-04T00:00:00|2023-03-03T23:59:59|N||*|*|*|CIS|*|*
D|101516000N|$135 OFF CIS SELECTED HANDSET|2023-02-04T00:00:00|2023-03-03T23:59:59|N||*|*|*|CIS|*|*
D|101516100N|$60 OFF HS PROMOTION|2022-12-17T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101516120N|$80 OFF HS PROMOTION|2022-12-17T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101516210N|$80 OFF XOP PROMOTION|2023-01-07T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101516220N|$130 OFF HS PROMOTION|2022-12-17T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101516230N|$77 OFF SELECTED ACCESSORIES|2022-11-05T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101516430N|$200 OFF SELECTED PHONES|2021-11-27T00:00:00|2023-03-03T23:59:59|N||*|*|*|DBU|*|*
D|101510790N|$142 OFF HANDSET (SENIOR PROMO)|2023-02-18T00:00:00|2023-03-10T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$80 OFF HS (UOB PROMO AT STS)|2023-02-11T00:00:00|2023-03-10T23:59:59|N||*|*|*|DBU|*|*
D|101516010N|$180 OFF CIS SELECTED MODEL|2022-11-26T00:00:00|2023-03-10T23:59:59|N||*|*|*|CIS|*|*
D|101511480N|$88 OFF SAMSUNG HANDRAISER|2023-01-07T00:00:00|2023-03-17T23:59:59|N||*|*|*|DBU|*|*
D|101512630N|$68 OFF HS PROMOTION|2022-12-17T00:00:00|2023-03-17T23:59:59|N||*|*|*|DBU|*|*
D|101510790N|$140 OFF HANDSET (SENIOR PROMO)|2023-03-11T00:00:00|2023-04-21T23:59:59|N||*|*|*|DBU|*|*
D|101512700N|$100 OFF HANDSET XOP68 (BTL SER)|2022-04-09T00:00:00|2023-04-21T23:59:59|N||*|*|*|DBU|*|*
D|101513510N|$200 OFF SELECTED HS PROMO|2022-05-28T00:00:00|2023-04-21T23:59:59|N||*|*|*|DBU|*|*
D|101514690N|$160 OFF SS HS (S23 PROMO)|2023-03-04T00:00:00|2023-05-05T23:59:59|N||*|*|*|DBU|*|*
D|101510800N|$220 OFF SS HS (S23 PROMO)|2023-03-04T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101512380N|$100 OFF HS/LAPTOP (STAFF PROMO)|2023-03-04T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101513420N|$110 OFF HS (STAFF PROMO)|2023-03-04T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101516120N|$1 OFF ACCESSORIES (STAFF PROMO)|2023-03-04T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101516220N|$6 OFF ACCESSORIES (STAFF PROMO)|2023-03-04T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101516250N|$150 OFF HANDSET XOP88 (BTL SER)|2022-04-09T00:00:00|2023-05-12T23:59:59|N||*|*|*|DBU|*|*
D|101510790N|$120 OFF HANDSET (SENIOR PROMO)|2023-04-22T00:00:00|2023-05-19T23:59:59|N||*|*|*|DBU|*|*
D|101510830N|$15 OFF ACCESSORIES PROMO|2022-09-17T00:00:00|2023-05-19T23:59:59|N||*|*|*|DBU|*|*
D|101512510N|$88 OFF SAMSUNG HANDRAISER|2023-02-11T00:00:00|2023-05-19T23:59:59|N||*|*|*|CIS|*|*
D|101516020N|$103 OFF CIS SS HANDRAISER & DELIVERY|2023-01-21T00:00:00|2023-05-19T23:59:59|N||*|*|*|CIS|*|*
D|101511260N|$50 OFF HS PROMOTION|2022-12-17T00:00:00|2023-05-26T23:59:59|N||*|*|*|DBU|*|*
D|101513240N|$170 OFF HS (STAFF PROMO)|2023-03-04T00:00:00|2023-05-26T23:59:59|N||*|*|*|DBU|*|*
D|101516100N|$270 OFF HS (STAFF PROMO)|2023-03-04T00:00:00|2023-06-02T23:59:59|N||*|*|*|DBU|*|*
D|101516210N|$120 OFF XOP PROMOTION|2023-03-04T00:00:00|2023-06-02T23:59:59|N||*|*|*|DBU|*|*
D|101516230N|$11 OFF ACCESSORIES (STAFF PROMO)|2023-03-04T00:00:00|2023-06-02T23:59:59|N||*|*|*|DBU|*|*
D|101512330N|$30 OFF HANDSET (XOP PROMO)|2023-03-04T00:00:00|2023-06-16T23:59:59|N||*|*|*|DBU|*|*
D|101516620N|$200 OFF XOP PROMOTION (BTL)|2023-03-18T00:00:00|2023-06-16T23:59:59|N||*|*|*|DBU|*|*
D|101516630N|$300 OFF XOP PROMOTION (BTL)|2023-03-18T00:00:00|2023-06-16T23:59:59|N||*|*|*|DBU|*|*
D|101513270N|$100 OFF SS ACCESSORIES (S23 PROMO)|2023-02-18T00:00:00|2023-06-23T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$80 OFF XOP PROMOTION|2023-03-11T00:00:00|2023-06-23T23:59:59|N||*|*|*|DBU|*|*
D|101511240N|$150 OFF HS (STAFF PROMO)|2023-03-04T00:00:00|2023-06-30T23:59:59|N||*|*|*|DBU|*|*
D|101516430N|$250 OFF HS (STAFF PROMO)|2023-03-04T00:00:00|2023-06-30T23:59:59|N||*|*|*|DBU|*|*
D|101510330N|$135 OFF HANDSET PROMO|2023-02-04T00:00:00|2023-07-07T23:59:59|N||*|*|*|DBU|*|*
D|101516200N|$30 OFF RRP PROMOTION|2023-01-07T00:00:00|2023-07-07T23:59:59|N||*|*|*|DBU|*|*
D|101510040N|$30 OFF HS PWP PROMO|2023-02-11T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101510340N|$250 OFF SS ACCESSORIES (S23 PROMO)|2023-02-18T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101511150N|$150 OFF SS ACCESSORIES (S23 PROMO)|2023-02-18T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101512650N|$50 OFF HS/TABLETS/LIFESTYLE|2023-02-11T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101513420N|$200 OFF HS (XIAOMI CEE)|2023-05-13T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101513510N|$200 OFF HS (WEEKDAY TRAFFIC DRIVER)|2023-04-22T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101513780N|$1513 OFF FREESTYLE (RED)|2023-02-18T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101516630N|$100 OFF XOP PROMOTION|2023-06-17T00:00:00|2023-07-21T23:59:59|N||*|*|*|DBU|*|*
D|101510830N|$50 OFF ACC/LIFESTYLE (MIN SPEND PROMO)|2023-05-20T00:00:00|2023-08-04T23:59:59|N||*|*|*|DBU|*|*
D|101511480N|$120 OFF HS PROMOTION|2023-03-18T00:00:00|2023-08-04T23:59:59|N||*|*|*|DBU|*|*
D|101512630N|$80 OFF HS PROMOTION|2023-03-18T00:00:00|2023-08-04T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$30 OFF HS (UOB PROMO)|2023-02-11T00:00:00|2023-08-04T23:59:59|N||*|*|*|DBU|*|*
D|101510730N|$300 OFF SELECTED HS PROMO|2022-11-05T00:00:00|2023-08-10T23:59:59|N||*|*|*|DBU|*|*
D|101510800N|$240 OFF S23 ULTRA XOP PROMO|2023-05-13T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101511240N|$350 OFF SELECTED HS PROMO|2023-07-01T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101512380N|$480 OFF S23 ULTRA XOP PROMO|2023-05-13T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101516100N|$550 OFF HANDSET|2023-06-03T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101516120N|$5 OFF ACC/LIFESTYLE (MIN SPEND PROMO)|2023-05-13T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101516220N|$10 OFF ACC/LIFESTYLE (MIN SPEND PROMO)|2023-05-13T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101516230N|$13.99 OFF ACCESSORIES|2023-06-03T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101516250N|$350 OFF S23 ULTRA XOP PROMO|2023-05-13T00:00:00|2023-08-18T23:59:59|N||*|*|*|DBU|*|*
D|101513510N|$200 OFF NDP SENIORS PWP PROMO|2023-07-22T00:00:00|2023-08-25T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$200 OFF XOP PROMOTION (BTL)|2023-06-24T00:00:00|2023-08-25T23:59:59|N||*|*|*|DBU|*|*
D|101516210N|$215 OFF XOP (STAFF PROMO)|2023-06-03T00:00:00|2023-08-25T23:59:59|N||*|*|*|DBU|*|*
D|101516620N|$200 OFF XOP PROMOTION|2023-06-17T00:00:00|2023-08-25T23:59:59|N||*|*|*|DBU|*|*
D|101510830N|$19 OFF NDP OPPO ACCESSORIES|2023-08-05T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101512650N|$100 OFF RRP PROMOTION|2023-07-22T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101513270N|$100 OFF ACCESSORIES|2023-06-24T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101513510N|$70 OFF XOP PROMOTION (CIS)|2023-08-26T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$70 OFF XOP PROMOTION|2023-08-26T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101513610N|$300 OFF PHONES|2022-07-02T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101514690N|$300 OFF SAMSUNG NOTE OVERTRADE|2023-05-06T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101516290N|$20 OFF PWP FOR S23 SERIES|2023-08-05T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101516300N|$150 OFF XOP OVERTRADE|2022-08-13T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101516410N|$100 OFF XOP PROMOTION|2022-08-13T00:00:00|2023-09-08T23:59:59|N||*|*|*|DBU|*|*
D|101510670N|$50 OFF PROMO|2023-02-18T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101511180N|$30 OFF SELECTED HS (GOMO)|2021-07-31T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101511520N|$100 OFF HANDSET PROMOTION|2022-09-03T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101511570N|$150 OFF SELECTED HS (GOMO)|2022-05-14T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101511890N|$50 OFF HS PROMO|2021-06-26T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101512400N|$100 OFF PROMOTION|2021-10-02T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101516650N|$150 OFF HS PROMOTION|2023-03-18T00:00:00|2023-09-13T23:59:59|N||*|*|*|DBU|*|*
D|101511260N|$50 OFF RES HANDSET|2023-05-27T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101511490N|$100 OFF HANDSET PWP (SELECTED ACC)|2022-04-09T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101512510N|$480 OFF CIS HANDSET|2023-05-20T00:00:00|2023-09-29T23:59:59|N||*|*|*|CIS|*|*
D|101513780N|$58 OFF STAFF PROMOTION|2023-07-22T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101516020N|$240 OFF CIS HANDSET|2023-05-20T00:00:00|2023-09-29T23:59:59|N||*|*|*|CIS|*|*
D|101516120N|$100 OFF RRP LMS|2023-08-19T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101516220N|$100 OFF RRP SUPERSTACKER PROMO|2023-08-19T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101516230N|$250 OFF RRP SAMSUNG TAB S9 WIFI|2023-08-19T00:00:00|2023-09-29T23:59:59|N||*|*|*|DBU|*|*
D|101516210N|$15 OFF Airpods Pro|2023-08-26T00:00:00|2023-10-06T23:59:59|N||*|*|*|DBU|*|*
D|101511360N|$50 OFF SELECTED HS (GOMO)|2021-07-31T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101511480N|$150 OFF ACCESSORIES (SAMSUNG Z SERIES)|2023-08-05T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101512650N|$100 OFF RRP PROMOTION|2023-09-09T00:00:00|2023-10-13T23:59:59|||*|*|*|DBU|*|*
D|101513430N|$100 OFF SELECTED HS (GOMO)|2021-07-31T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101516550N|$20 OFF RRP ON ESHOP|2022-08-06T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101516570N|$1398 OFF RRP ON ESHOP|2022-09-03T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101516580N|$299 OFF RRP ON ESHOP|2022-09-03T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101516610N|$699 OFF RRP ON ESHOP|2023-03-18T00:00:00|2023-10-13T23:59:59|N||*|*|*|DBU|*|*
D|101511480N|$20 OFF PWP OFFER|2023-10-14T00:00:00|2023-10-20T23:59:59|N||*|*|*||*|*
D|101513530N|$10 OFF PHONE PROMO (PWP)|2023-09-09T00:00:00|2023-10-20T23:59:59|||*|*|*|DBU|*|*
D|101516180N|$20 OFF PHONE PROMO (PWP)|2023-09-09T00:00:00|2023-10-20T23:59:59|||*|*|*|DBU|*|*
D|101514690N|$30 OFF PHONE PROMO (PWP)|2023-09-09T00:00:00|2023-10-27T23:59:59|||*|*|*|DBU|*|*
D|101516620N|$50 OFF Apple Watch S8|2023-08-26T00:00:00|2023-10-27T23:59:59|N||*|*|*|DBU|*|*
D|101511260N|$250 OFF PIXEL8 PHONE PLANS|2023-09-30T00:00:00|2023-11-10T23:59:59|N||*|*|*|DBU|*|*
D|101513780N|$400 OFF PIXEL8 PRO PHONE PLANS|2023-09-30T00:00:00|2023-11-10T23:59:59|N||*|*|*|DBU|*|*
D|101510650N|$300 OFF SELECTED HANDSETS|2023-01-14T00:00:00|2023-11-24T23:59:59|N||*|*|*|DBU|*|*
D|101511430N|$30 OFF HANDSET PROMOTION|2022-09-03T00:00:00|2023-11-24T23:59:59|N||*|*|*|DBU|*|*
D|101513530N|$100 OFF PHONE PLANS|2023-10-21T00:00:00|2023-11-24T23:59:59|N||*|*|*||*|*
D|101516400N|$150 OFF SELECTED HS PROMO|2022-05-28T00:00:00|2023-11-24T23:59:59|N||*|*|*|DBU|*|*
D|101516430N|$200 OFF SELECTED HS PROMO|2023-07-01T00:00:00|2023-11-24T23:59:59|N||*|*|*|DBU|*|*
D|101510330N|$242 OFF RRP PROMO (ST NDP VOLUNTEERS)|2023-07-08T00:00:00|2023-12-01T23:59:59|N||*|*|*|DBU|*|*
D|101510980N|$30 OFF PROMO|2020-05-23T00:00:00|2023-12-01T23:59:59|N||*|*|*|DBU|*|*
D|101511440N|$30 OFF HS PROMOTION|2022-09-17T00:00:00|2023-12-01T23:59:59|N||*|*|*|DBU|*|*
D|101516200N|$20 OFF RRP PROMO (ST NDP VOLUNTEERS)|2023-07-08T00:00:00|2023-12-01T23:59:59|N||*|*|*|DBU|*|*
