H|20240228 22:21:02|EPC_ProductList|   
RECORD_TYPE|PRODUCT_ID|PRODUCT_DESCRIPTION|SERVICE_TYPE|BUSINESS_PRODUCT_TYPE|PRODUCT_FAMILY|LIST_PRICE|SPEED|EFFECTIVE_DATE|EXPIRATION_DATE|PO_TYPE|FV_SVC_TECHNOLOGY|OFFER_TYPE
D|2553815|2Gbps Enhance Fibre Hm TEL - $51.28 (excl GST)|GLP|PPLAN|Fibre Home Bundle|51.28|2Gbps|20220513|null|FHB|PSTN|
D|71745496|Office 365 Personal Monthly Subscription Discount - 100% (12 mths)|MOB|VAS|Discount Offers||null|20210101|20220721|||Regular
D|10428681|Free 1 mth on 12 mths Jingxuan Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|71745506|Office 365 Personal Monthly Subscription Discount - 100% (24 mths)|MOB|VAS|Discount Offers||null|20210101|20210101|||Regular
D|2553825|2Gbps Mesh Plus Fibre Hm HDL - $77.48 (excl GST)|GLP|PPLAN|Fibre Home Bundle|77.48|2Gbps|20220513|null|FHB|Fibre|
D|10428651|Free 1 mth on 12 mths Family Knowledge|TV|VAS|Disc TV||null|19900101|20220930|||
D|2553835|2Gbps Mesh Plus Fibre Hm TEL - $77.48 (excl GST)|GLP|PPLAN|Fibre Home Bundle|77.48|2Gbps|20220513|null|FHB|PSTN|
D|10428661|Free 1 mth on 12 mths Family Lifestyle|TV|VAS|Disc TV||null|19900101|21200101|||
D|71195946|TVB Anywhere+ VOD Zone (MOB) (0 mth)|MOB|VAS|OTT|4.65|null|20190801|20990101|||Regular
D|71195916|No Contract TVB Anywhere+ VOD Zone OTT (BB)|FBB|VAS|OTT|4.65|null|20190801|20990101|FHB|PSTN|
D|71195936|24 mths TVB Anywhere+ VOD Zone OTT (BB)|FBB|VAS|OTT|4.65|null|20190801|20990101|FHB|PSTN|
D|71195926|12 mths TVB Anywhere+ VOD Zone OTT (BB)|FBB|VAS|OTT|4.65|null|20190801|20990101|FHB|PSTN|
D|10428631|Free 1 mth on 12 mths Family Entertainment|TV|VAS|Disc TV||null|19900101|20220930|||
D|71195966|TVB Anywhere+ VOD Zone (MOB) (24 mths)|MOB|VAS|OTT|4.65|null|20190801|20990101|||Regular
D|71195956|TVB Anywhere+ VOD Zone (MOB) (12 mths)|MOB|VAS|OTT|4.65|null|20190801|20990101|||Regular
D|10428641|Free 1 mth on 12 mths Family Fun|TV|VAS|Disc TV||null|19900101|21200101|||
D|10428611|Free 1 mth on 12 mths Annyeong Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|10428621|Free 1 mth on 12 mths Chinese Entertainment|TV|VAS|Disc TV||null|19900101|21200101|||
D|10428751|Free 1 mth on 24 mths Family Fun|TV|VAS|Disc TV||null|19900101|21200101|||
D|71196376|50% Discount Promo (12 Months) for Trio Pack|TV|VAS|Disc TV||null|20191007|20990101|||
D|11495891|[MBB Tablet Top-up Instalment] Tablet Top-up @ $23.36/mth (24 mths)|MOB|VAS|Mobile BB|23.36|null|19900101|20220729|||Regular
D|11495891|[MBB Tablet Top-up Instalment] Tablet Top-up @ $23.36/mth (24 mths)|MOB|null|Mobile BB||null|19900101|20220729|||Regular
D|10428761|Free 1 mth on 24 mths Family Knowledge|TV|VAS|Disc TV||null|19900101|20220930|||
D|11495881|Wi-Fi Modem Top-up @ $9.35/mth (24 mths)|MOB|VAS|Mobile BB|9.35|null|19900101|null|||Regular
D|11495881|Wi-Fi Modem Top-up @ $9.35/mth (24 mths)|MOB|null|Mobile BB||null|19900101|null|||Regular
D|10428731|Free 1 mth on 24 mths Chinese Entertainment|TV|VAS|Disc TV||null|19900101|21200101|||
D|11495911|Additional 100 mins (Voice/Video only)|MOB|VAS|ContTalkMoreExtra|9.25|null|19900101|20220930|||SuperSim
D|11495911|Additional 100 mins (Voice/Video only)|MOB|null|ContTalkMoreExtra|0|null|19900101|20220930|||SuperSim
D|11495911|Additional 100 mins (Voice/Video only)|MOB|null|ContTalkMoreExtra||null|19900101|20220930|||SuperSim
D|13496231|Administrative fee|MOB|null|MBBPlan|10|null|19900101|null|||Regular
D|10428741|Free 1 mth on 24 mths Family Entertainment|TV|VAS|Disc TV||null|19900101|20220930|||
D|11495901|USB Modem for Mobile Broadband|MOB|VAS|Mobile BB|11.21|null|19900101|20220930|||Regular
D|11495901|USB Modem for Mobile Broadband|MOB|null|Mobile BB||null|19900101|20220930|||Regular
D|10428711|Free 1 mth on 12 mths Kapamilya Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10428721|Free 1 mth on Annyeong Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|11495871|Mobile Internet Filter (1 Number)_TBD|null|VAS|Not Applicable|3|null|19900101|null|||
D|10428691|Free 1 mth on Kabayan Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10428701|Free 1 mth on 12 mths Kabayan Trio|TV|VAS|Disc TV||null|19900101|21200101|||
D|9044192|BroadBand 15M Ultd w Mobile BroadBand 1.5M RC $27.01_deleted|null|PPLAN|BB_MBB|27.01|null|19900101|20150101|||
D|9044192|BroadBand 15M Ultd w Mobile BroadBand 1.5M RC $27.01_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427891|50% Discount for 3 mths on 12 mths Jinghua Starter|TV|VAS|Disc TV||null|19900101|20200110|||
D|10025301|Free Trial VAS - Unlimited Talktime Add-on (9 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025301|Free Trial VAS - Unlimited Talktime Add-on (9 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044182|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $23.27_deleted|null|PPLAN|BB_MBB|23.27|null|19900101|20150101|||
D|9044182|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $23.27_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427901|50% Discount for 3 mths on 12 mths Jingxuan Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025291|Free Trial VAS - Unlimited Talktime Add-on (6 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025291|Free Trial VAS - Unlimited Talktime Add-on (6 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044172|BroadBand 15M Ultd w Mobile BroadBand 21M RC $23.27_deleted|null|PPLAN|BB_MBB|23.27|null|19900101|20150101|||
D|9044172|BroadBand 15M Ultd w Mobile BroadBand 21M RC $23.27_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427911|50% Discount for 3 mths on Kabayan Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025321|Free Trial VAS - Unlimited Talktime Add-on (24 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025321|Free Trial VAS - Unlimited Talktime Add-on (24 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044162|BroadBand 15M Ultd w Mobile BroadBand 1.5M RC $81.59_deleted|null|PPLAN|BB_MBB|81.59|null|19900101|20150101|||
D|10427921|50% Discount for 3 mths on 12 mths Kabayan Trio|TV|VAS|Disc TV||null|19900101|20191031|||
D|10025311|Free Trial VAS - Unlimited Talktime Add-on (12 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025311|Free Trial VAS - Unlimited Talktime Add-on (12 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044232|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $29.82_deleted|null|PPLAN|BB_MBB|29.82|null|19900101|20150101|||
D|9044232|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $29.82_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427931|50% Discount for 3 mths on 12 mths Kapamilya Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025341|Free Trial VAS - Talktime 200 Add-on (3 mths) - Combo plans|MOB|null|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|10025341|Free Trial VAS - Talktime 200 Add-on (3 mths) - Combo plans|MOB|VAS|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|9044222|BroadBand 15M Ultd w Mobile BroadBand 21M RC $29.82_deleted|null|PPLAN|BB_MBB|29.82|null|19900101|20150101|||
D|9044222|BroadBand 15M Ultd w Mobile BroadBand 21M RC $29.82_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427941|50% Discount for 3 mths on Maveli+|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025331|Free Trial VAS - Talktime 200 Add-on (1 mth) - Combo plans|MOB|null|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|10025331|Free Trial VAS - Talktime 200 Add-on (1 mth) - Combo plans|MOB|VAS|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|9044212|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $27.01_deleted|null|PPLAN|BB_MBB|27.01|null|19900101|20150101|||
D|9044212|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $27.01_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427951|50% Discount for 3 mths on 24 mths Kabayan Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|10025361|Free Trial VAS - Talktime 200 Add-on (9 mths) - Combo plans|MOB|null|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|10025361|Free Trial VAS - Talktime 200 Add-on (9 mths) - Combo plans|MOB|VAS|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|9044202|BroadBand 15M Ultd w Mobile BroadBand 21M RC $27.01_deleted|null|PPLAN|BB_MBB|27.01|null|19900101|20150101|||
D|9044202|BroadBand 15M Ultd w Mobile BroadBand 21M RC $27.01_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427961|50% Discount for 3 mths on 24 mths Kabayan Trio|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025351|Free Trial VAS - Talktime 200 Add-on (6 mths) - Combo plans|MOB|null|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|10025351|Free Trial VAS - Talktime 200 Add-on (6 mths) - Combo plans|MOB|VAS|TalkMoreExtra|0|null|19900101|20220930|||Regular
D|10427811|50% Discount for 3 mths - HD Set-Top Box Rental/HD DVR Set-Top Box Rental SEQ_1|TV|VAS|Disc TV||null|19900101|20201119|||
D|10025221|Free Trial VAS - Talktime 800 Add-on (3 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025221|Free Trial VAS - Talktime 800 Add-on (3 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|17391001|Free 1 mth on No Contract Variety Plus OTT (BB)|FBB|VAS|Discount Offers||null|19900101|20191031|FHB|PSTN|
D|9044272|BroadBand 15M Ultd w Mobile BroadBand 75M RC $39.16 RC $39.16_deleted|null|PPLAN|BB_MBB|39.16|null|19900101|20150101|||
D|9044272|BroadBand 15M Ultd w Mobile BroadBand 75M RC $39.16 RC $39.16_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427821|50% Discount for 3 mths on Annyeong Starter|TV|VAS|Disc TV||null|19900101|20990101|||
D|10025211|Free Trial VAS - Talktime 800 Add-on (1 mth) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025211|Free Trial VAS - Talktime 800 Add-on (1 mth) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044262|BroadBand 15M Ultd w Mobile BroadBand 21M RC $39.16 RC $39.16_deleted|null|PPLAN|BB_MBB|39.16|null|19900101|20150101|||
D|9044262|BroadBand 15M Ultd w Mobile BroadBand 21M RC $39.16 RC $39.16_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10217681|IPv6 MBB|null|VAS|Not Applicable|0|null|19900101|null|||
D|10217681|IPv6 MBB|null|null|Not Applicable|0|null|19900101|null|||
D|10427831|50% Discount for 3 mths on 12 mths Chinese Entertainment|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025241|Free Trial VAS - Talktime 800 Add-on (9 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025241|Free Trial VAS - Talktime 800 Add-on (9 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044252|BroadBand 15M Ultd w Mobile BroadBand 21M RC $31.68_deleted|null|PPLAN|BB_MBB|31.68|null|19900101|20150101|||
D|9044252|BroadBand 15M Ultd w Mobile BroadBand 21M RC $31.68_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427841|50% Discount for 3 mths on 12 mths Family Entertainment|TV|VAS|Disc TV||null|19900101|20220930|||
D|10025231|Free Trial VAS - Talktime 800 Add-on (6 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025231|Free Trial VAS - Talktime 800 Add-on (6 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044242|BroadBand 15M Ultd w Mobile BroadBand 3.6M RC $31.68_deleted|null|PPLAN|BB_MBB|31.68|null|19900101|20150101|||
D|9044242|BroadBand 15M Ultd w Mobile BroadBand 3.6M RC $31.68_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427851|50% Discount for 3 mths on 12 mths Family Fun|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025261|Free Trial VAS - Talktime 800 Add-on (24 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025261|Free Trial VAS - Talktime 800 Add-on (24 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044312|BroadBand 15M Ultd w Mobile BroadBand 75M RC $60.66_deleted|null|PPLAN|BB_MBB|60.66|null|19900101|20150101|||
D|9044312|BroadBand 15M Ultd w Mobile BroadBand 75M RC $60.66_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427861|50% Discount for 3 mths on 12 mths Family Knowledge|TV|VAS|Disc TV||null|19900101|20191031|||
D|10025251|Free Trial VAS - Talktime 800 Add-on (12 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025251|Free Trial VAS - Talktime 800 Add-on (12 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044302|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $60.66_deleted|null|PPLAN|BB_MBB|60.66|null|19900101|20150101|||
D|9044302|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $60.66_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427871|50% Discount for 3 mths on 12 mths Family Lifestyle|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025281|Free Trial VAS - Unlimited Talktime Add-on (3 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025281|Free Trial VAS - Unlimited Talktime Add-on (3 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044292|BroadBand 15M Ultd w Mobile BroadBand 21M RC $50.65_deleted|null|PPLAN|BB_MBB|50.65|null|19900101|20150101|||
D|9044292|BroadBand 15M Ultd w Mobile BroadBand 21M RC $50.65_deleted|null|PPLAN|BB_MBB|10|null|19900101|20150101|||
D|10427881|50% Discount for 3 mths on 12 mths Inspirasi Mini|TV|VAS|Disc TV||null|19900101|20191031|||
D|10025271|Free Trial VAS - Unlimited Talktime Add-on (1 mth) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025271|Free Trial VAS - Unlimited Talktime Add-on (1 mth) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044282|BroadBand 15M Ultd w Mobile BroadBand 1.5M & 21M RC $50.65_deleted|null|PPLAN|BB_MBB|50.65|null|19900101|20150101|||
D|9044282|BroadBand 15M Ultd w Mobile BroadBand 1.5M & 21M RC $50.65_deleted|null|PPLAN|BB_MBB|10|null|19900101|20150101|||
D|9044342|BroadBand 15M Ultd w Mobile BroadBand 21M RC $65.33_deleted|null|PPLAN|BB_MBB|65.33|null|19900101|20150101|||
D|9044342|BroadBand 15M Ultd w Mobile BroadBand 21M RC $65.33_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427741|50% Discount for 12 mths on 24 mths Jingxuan Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|9044352|BroadBand 15M Ultd w Mobile BroadBand 75M RC $65.33_deleted|null|PPLAN|BB_MBB|65.33|null|19900101|20150101|||
D|9044352|BroadBand 15M Ultd w Mobile BroadBand 75M RC $65.33_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427731|50% Discount for 12 mths on 24 mths Jinghua Starter|TV|VAS|Disc TV||null|19900101|20200110|||
D|17300471|(OBSOLETE) Bundle Monthly Bill Rebate - $5/mth (24 mths) NEW|GLP|VAS|BillRebate|-4.67|null|20060101|20171116|FEB|PSTN|
D|9044322|BroadBand 15M Ultd w Mobile BroadBand 3.6M RC $64.67_deleted|null|PPLAN|BB_MBB|64.67|null|19900101|20150101|||
D|9044322|BroadBand 15M Ultd w Mobile BroadBand 3.6M RC $64.67_deleted|null|PPLAN|BB_MBB|10|null|19900101|20150101|||
D|10427761|50% Discount for 12 mths on 24 mths Kabayan Trio|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025151|Free Trial VAS - Talktime 200 Add-on (1 mth) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025151|Free Trial VAS - Talktime 200 Add-on (1 mth) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|17300481|(OBSOLETE) Bundle Monthly Bill Rebate - $15/mth (24 mths) NEW|GLP|VAS|BillRebate|-14.02|null|20060101|20171116|FEB|PSTN|
D|9044332|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $64.67_deleted|null|PPLAN|BB_MBB|64.67|null|19900101|20150101|||
D|9044332|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $64.67_deleted|null|PPLAN|BB_MBB|10|null|19900101|20150101|||
D|10427751|50% Discount for 12 mths on 24 mths Kabayan Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|10025161|Free Trial VAS - Talktime 200 Add-on (3 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025161|Free Trial VAS - Talktime 200 Add-on (3 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044382|BroadBand 15M Ultd w Mobile BroadBand 21M RC $82.5_deleted|null|PPLAN|BB_MBB|82.5|null|19900101|20150101|||
D|9044382|BroadBand 15M Ultd w Mobile BroadBand 21M RC $82.5_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427781|50% Discount for 12 mths on 24 mths Maveli+|TV|VAS|Disc TV||null|19900101|20210227|||
D|10025171|Free Trial VAS - Talktime 200 Add-on (6 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025171|Free Trial VAS - Talktime 200 Add-on (6 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044392|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $82.5_deleted|null|PPLAN|BB_MBB|82.5|null|19900101|20150101|||
D|9044392|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $82.5_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427771|50% Discount for 12 mths on 24 mths Kapamilya Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10025181|Free Trial VAS - Talktime 200 Add-on (9 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025181|Free Trial VAS - Talktime 200 Add-on (9 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044362|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $70_deleted|null|PPLAN|BB_MBB|70|null|19900101|20150101|||
D|9044362|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $70_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|26029054|HOOQ (MOB) Subscription Discount - $4.00 (24 mths)|MOB|VAS|OTTDISC||null|20181001|20200423|||Suspension
D|10427801|50% Discount for 24 mths - HD Set-Top Box Rental / HD DVR Set-Top Box Rental SEQ_1|TV|VAS|Disc TV||null|19900101|20201119|||
D|10025191|Free Trial VAS - Talktime 200 Add-on (12 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025191|Free Trial VAS - Talktime 200 Add-on (12 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|9044372|BroadBand 15M Ultd w Mobile BroadBand 75M RC $70_deleted|null|PPLAN|BB_MBB|70|null|19900101|20150101|||
D|9044372|BroadBand 15M Ultd w Mobile BroadBand 75M RC $70_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427791|(OBSOLETE) 50% Discount for 12 mths on 24 mths mio Stadium+|TV|VAS|Disc TV||null|19900101|20160121|||
D|10025201|Free Trial VAS - Talktime 200 Add-on (24 mths) - Starter Pack|MOB|null|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10025201|Free Trial VAS - Talktime 200 Add-on (24 mths) - Starter Pack|MOB|VAS|TalkMoreExtra|0|null|19900101|20170202|||PP2Offer
D|10427661|50% Discount for 12 mths on 24 mths Annyeong Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|9044422|BroadBand 15M Ultd w Mobile BroadBand 3.6M RC $86.26_deleted|null|PPLAN|BB_MBB|86.26|null|19900101|20150101|||
D|10427651|50% Discount for 12 mths on Maveli+|TV|VAS|Disc TV||null|19900101|21200101|||
D|9044432|BroadBand 15M Ultd w Mobile BroadBand 21M RC $88.69_deleted|null|PPLAN|BB_MBB|88.69|null|19900101|20150101|||
D|9044432|BroadBand 15M Ultd w Mobile BroadBand 21M RC $88.69_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427681|50% Discount for 12 mths on 24 mths Family Entertainment|TV|VAS|Disc TV||null|19900101|20220930|||
D|9044402|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $84.02_deleted|null|PPLAN|BB_MBB|84.02|null|19900101|20150101|||
D|9044402|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $84.02_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427671|50% Discount for 12 mths on 24 mths Chinese Entertainment|TV|VAS|Disc TV||null|19900101|21200101|||
D|9044412|BroadBand 15M Ultd w Mobile BroadBand 75M RC $84.02_deleted|null|PPLAN|BB_MBB|84.02|null|19900101|20150101|||
D|9044412|BroadBand 15M Ultd w Mobile BroadBand 75M RC $84.02_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427701|50% Discount for 12 mths on 24 mths Family Knowledge|TV|VAS|Disc TV||null|19900101|20220930|||
D|9044462|BroadBand 15M Ultd w Mobile BroadBand 75M RC $91.59_deleted|null|PPLAN|BB_MBB|91.59|null|19900101|20150101|||
D|9044462|BroadBand 15M Ultd w Mobile BroadBand 75M RC $91.59_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427691|50% Discount for 12 mths on 24 mths Family Fun|TV|VAS|Disc TV||null|19900101|20201121|||
D|17300461|(OBSOLETE) Bundle Monthly Bill Rebate - $5/mth (12 mths) NEW|GLP|VAS|BillRebate|-4.67|null|20060101|20171116|FEB|PSTN|
D|9044472|BroadBand 15M Ultd w Mobile BroadBand 7.2M RC $95.61_deleted|null|PPLAN|BB_MBB|95.61|null|19900101|20150101|||
D|2813516|Red Membership Bill Rebate $44|GLP|null|Membership|-44|null|20220901|21201231|||RED
D|2813526|Red Membership Bill Rebate $10|GLP|null|Membership|-10|null|20220901|21201231|||RED
D|10427721|50% Discount for 12 mths on 24 mths Inspirasi Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|9044442|BroadBand 15M Ultd w Mobile BroadBand 75M RC $88.69_deleted|null|PPLAN|BB_MBB|88.69|null|19900101|20150101|||
D|9044442|BroadBand 15M Ultd w Mobile BroadBand 75M RC $88.69_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10427711|50% Discount for 12 mths on 24 mths Family Lifestyle|TV|VAS|Disc TV||null|19900101|20201121|||
D|9044452|BroadBand 15M Ultd w Mobile BroadBand 21M RC $91.59_deleted|null|PPLAN|BB_MBB|91.59|null|19900101|20150101|||
D|9044452|BroadBand 15M Ultd w Mobile BroadBand 21M RC $91.59_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|17391261|Free 2 mths on No Contract Sports Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|20211030|||
D|9043852|BroadBand 15M Ultd w Mobile BroadBand 21M RC $50.42_deleted|null|PPLAN|BB_MBB|50.42|null|19900101|20150101|||
D|9043852|BroadBand 15M Ultd w Mobile BroadBand 21M RC $50.42_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10428231|50% Discount for 6 mths on 12 mths Inspirasi Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|17391251|Free 1 mth on No Contract Sports Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|20211030|||
D|9043842|BroadBand 15M Ultd w Mobile BroadBand 21M RC $100.28_deleted|null|PPLAN|BB_MBB|100.28|null|19900101|20150101|||
D|9043842|BroadBand 15M Ultd w Mobile BroadBand 21M RC $100.28_deleted|null|PPLAN|BB_MBB|10|null|19900101|20150101|||
D|8796092|(OBSOLETE) (SB) Discount on 500M Fibre Ent (Duration:infinite,Percent:14.31%)|GLP|VAS|Disc Fibre Entertainment Bundle 200M||null|19900101|20150301|FEB|Fibre|
D|10428241|50% Discount for 6 mths on 12 mths Jinghua Starter|TV|VAS|Disc TV||null|19900101|20200110|||
D|17391241|Free 3 mths on No Contract Asian Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|20220930|||
D|9043872|BroadBand 15M Ultd w Mobile BroadBand 21M RC $79.34_deleted|null|PPLAN|BB_MBB|79.34|null|19900101|20150101|||
D|9043872|BroadBand 15M Ultd w Mobile BroadBand 21M RC $79.34_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10428211|50% Discount for 6 mths on 12 mths Family Knowledge|TV|VAS|Disc TV||null|19900101|20191031|||
D|9043862|BroadBand 15M Ultd w Mobile BroadBand 21M RC $45.70_deleted|null|PPLAN|BB_MBB|45.7|null|19900101|20150101|||
D|9043862|BroadBand 15M Ultd w Mobile BroadBand 21M RC $45.70_deleted|null|PPLAN|BB_MBB|4.67|null|19900101|20150101|||
D|10428221|50% Discount for 6 mths on 12 mths Family Lifestyle|TV|VAS|Disc TV||null|19900101|20201121|||
D|9043892|BroadBand 15M Ultd w Mobile BroadBand 21M RC $60.65_deleted|null|PPLAN|BB_MBB|60.65|null|19900101|20150101|||
