ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
BB-406645643A-406645644A-8872762,20240725,2070110484,BroadBand Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406611349A-406611351A-40057212,20240725,2679758945,BroadBand Submitted,PONUMBER,13798297161.0,12616.0
BB-406611349A-406611351A-40057212,20240725,2679758945,BroadBand Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406641882A-406641885A-3622025,20240725,3103489824,BroadBand Submitted,PONUMBER,13798247737.0,11747.0
BB-406641882A-406641885A-3622025,20240725,3103489824,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406655518A-406655519A-3077666,20240725,3091815281,BroadBand Submitted,PONUMBER,13689631922.0,11659.0
BB-406655518A-406655519A-3077666,20240725,3091815281,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406655731A-406655734A-12738041,20240725,3103524518,BroadBand Submitted,PONUMBER,13798268829.0,12151.0
BB-406655731A-406655734A-12738041,20240725,3103524518,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406616272A-406616274A-71506956,20240725,3103446251,BroadBand Submitted,PONUMBER,13798271429.0,12191.0
BB-406616272A-406616274A-71506956,20240725,3103446251,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616572A-406616573A-18707771,20240725,2909723276,BroadBand Submitted,PONUMBER,13798225939.0,11393.0
BB-406616572A-406616573A-18707771,20240725,2909723276,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406628599A-406628602A-14354681,20240725,3103457552,BroadBand Submitted,PONUMBER,13798237481.0,11593.0
BB-406628599A-406628602A-14354681,20240725,3103457552,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406678962A-406678963A-9046602,20240725,127789967,BroadBand Submitted,PONUMBER,13798205172.0,11052.0
BB-406678962A-406678963A-9046602,20240725,127789967,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406642002A-406642004A-2573035,20240725,3103491100,BroadBand Submitted,PONUMBER,13798262863.0,12041.0
BB-406642002A-406642004A-2573035,20240725,3103491100,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406644745A-406644746A-18655531,20240725,2944269845,BroadBand Submitted,PONUMBER,13798260039.0,11989.0
BB-406644745A-406644746A-18655531,20240725,2944269845,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406655829A-406655830A-17291351,20240725,3103523531,BroadBand Submitted,PONUMBER,13798236633.0,11573.0
BB-406655829A-406655830A-17291351,20240725,3103523531,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406640500A-406640507A-9324273,20240725,128486731,BroadBand Submitted,PONUMBER,13798271247.0,12186.0
BB-406640500A-406640507A-9324273,20240725,128486731,BroadBand Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406648919A-406648921A-9046602,20240725,2856519587,BroadBand Submitted,PONUMBER,13798205218.0,11056.0
BB-406648919A-406648921A-9046602,20240725,2856519587,BroadBand Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406663570A-406663573A-3116265,20240725,3103541100,BroadBand Submitted,PONUMBER,13798203627.0,11023.0
BB-406663570A-406663573A-3116265,20240725,3103541100,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406637096A-406637099A-2572995,20240725,3103479093,BroadBand Submitted,PONUMBER,13798272473.0,12205.0
BB-406637096A-406637099A-2572995,20240725,3103479093,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406637432A-406637435A-12738041,20240725,3103481282,BroadBand Submitted,PONUMBER,13798201704.0,10985.0
BB-406637432A-406637435A-12738041,20240725,3103481282,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406598404A-406598407A-71152596,20240725,3103408346,BroadBand Submitted,PONUMBER,13798296394.0,12595.0
BB-406598404A-406598407A-71152596,20240725,3103408346,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406676718A-406676719A-9046602,20240725,2853280160,BroadBand Submitted,PONUMBER,13798281201.0,12340.0
BB-406676718A-406676719A-9046602,20240725,2853280160,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406677524A-406677525A-2572995,20240725,3084461093,BroadBand Submitted,PONUMBER,13868958165.0,12318.0
BB-406677524A-406677525A-2572995,20240725,3084461093,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406642499A-406642500A-2646395,20240725,3090884056,BroadBand Submitted,PONUMBER,13681519692.0,12169.0
BB-406642499A-406642500A-2646395,20240725,3090884056,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406665696A-406665697A-71152596,20240725,2719158774,BroadBand Submitted,PONUMBER,13798295104.0,12570.0
BB-406665696A-406665697A-71152596,20240725,2719158774,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406607309A-406607310A-26029034,20240725,3103432650,BroadBand Submitted,PONUMBER,13798207653.0,11102.0
BB-406607309A-406607310A-26029034,20240725,3103432650,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406086702A-406086703A-17291351,20240725,2865217221,BroadBand Submitted,PONUMBER,13798239486.0,11620.0
BB-406086702A-406086703A-17291351,20240725,2865217221,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406315380A-406315383A-2277075,20240725,3102993258,BroadBand Submitted,PONUMBER,13798267963.0,12135.0
BB-406315380A-406315383A-2277075,20240725,3102993258,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406315380A-406315383A-3077666,20240725,3102993264,BroadBand Submitted,PONUMBER,13798267963.0,12135.0
BB-406315380A-406315383A-3077666,20240725,3102993264,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406095672A-406095675A-14354681,20240725,3102561656,BroadBand Submitted,PONUMBER,13798290349.0,12488.0
BB-406095672A-406095675A-14354681,20240725,3102561656,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406321770A-406321773A-18655531,20240725,3103010638,BroadBand Submitted,PONUMBER,13798239655.0,11624.0
BB-406321770A-406321773A-18655531,20240725,3103010638,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406321770A-406321773A-3077666,20240725,3103010641,BroadBand Submitted,PONUMBER,13798239655.0,11624.0
BB-406321770A-406321773A-3077666,20240725,3103010641,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406321770A-406321773A-2554735,20240725,3103011686,BroadBand Submitted,PONUMBER,13798239655.0,11624.0
BB-406321770A-406321773A-2554735,20240725,3103011686,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405192205A-405192208A-3116265,20240725,3101033961,BroadBand Submitted,PONUMBER,13798259065.0,11966.0
BB-405192205A-405192208A-3116265,20240725,3101033961,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405192205A-405192208A-17291351,20240725,2621012566,BroadBand Submitted,PONUMBER,13798259065.0,11966.0
BB-405192205A-405192208A-17291351,20240725,2621012566,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405405629A-405405631A-9046602,20240725,2614195803,BroadBand Submitted,PONUMBER,13798266591.0,12110.0
BB-405405629A-405405631A-9046602,20240725,2614195803,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405513338A-405513339A-18707841,20240725,3103585797,BroadBand Submitted,PONUMBER,13798232458.0,11503.0
BB-405513338A-405513339A-18707841,20240725,3103585797,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611437A-406611438A-3077666,20240725,3095591549,BroadBand Submitted,PONUMBER,13729725907.0,11354.0
BB-406611437A-406611438A-3077666,20240725,3095591549,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406611585A-406611587A-9046602,20240725,2068678522,BroadBand Submitted,PONUMBER,13798283534.0,12381.0
BB-406611585A-406611587A-9046602,20240725,2068678522,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406611613A-406611615A-8640442,20240725,3103434080,BroadBand Submitted,PONUMBER,13798297164.0,12618.0
BB-406611613A-406611615A-8640442,20240725,3103434080,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406611633A-406611634A-4176325,20240725,3103435074,BroadBand Submitted,PONUMBER,13798223334.0,11346.0
BB-406611633A-406611634A-4176325,20240725,3103435074,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-8873082,20240725,3103436506,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-8873082,20240725,3103436506,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-15021551,20240725,3103436519,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-15021551,20240725,3103436519,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611932A-406611934A-9046602,20240725,132244101,BroadBand Submitted,PONUMBER,13798283794.0,12385.0
BB-406611932A-406611934A-9046602,20240725,132244101,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406612038A-406612043A-4209955,20240725,3103435880,BroadBand Submitted,PONUMBER,13798250460.0,11801.0
BB-406612038A-406612043A-4209955,20240725,3103435880,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612067A-406612070A-18274651,20240725,3103441445,BroadBand Submitted,PONUMBER,13798257528.0,11934.0
BB-406612067A-406612070A-18274651,20240725,3103441445,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406612312A-406612315A-4436345,20240725,3103437552,BroadBand Submitted,PONUMBER,13798218155.0,11259.0
BB-406612312A-406612315A-4436345,20240725,3103437552,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612578A-406612579A-9046602,20240725,98024150,BroadBand Submitted,PONUMBER,13798283808.0,12387.0
BB-406612578A-406612579A-9046602,20240725,98024150,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406640249A-406640251A-2573035,20240725,3103487848,BroadBand Submitted,PONUMBER,13798202080.0,10992.0
BB-406640249A-406640251A-2573035,20240725,3103487848,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406640249A-406640251A-2277285,20240725,3103487856,BroadBand Submitted,PONUMBER,13798202080.0,10992.0
BB-406640249A-406640251A-2277285,20240725,3103487856,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406640249A-406640251A-14334732,20240725,3103487873,BroadBand Submitted,PONUMBER,13798202080.0,10992.0
BB-406640249A-406640251A-14334732,20240725,3103487873,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406597343A-406597344A-18655531,20240725,3103406098,BroadBand Submitted,PONUMBER,13798225864.0,11392.0
BB-406597343A-406597344A-18655531,20240725,3103406098,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406640378A-406640381A-2572995,20240725,3103486419,BroadBand Submitted,PONUMBER,13798211692.0,11160.0
BB-406640378A-406640381A-2572995,20240725,3103486419,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406640378A-406640381A-2646395,20240725,3103486427,BroadBand Submitted,PONUMBER,13798211692.0,11160.0
BB-406640378A-406640381A-2646395,20240725,3103486427,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406640378A-406640381A-15021551,20240725,3103486430,BroadBand Submitted,PONUMBER,13798211692.0,11160.0
BB-406640378A-406640381A-15021551,20240725,3103486430,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406640787A-406640788A-2572995,20240725,3045944106,BroadBand Submitted,PONUMBER,13798204781.0,11038.0
BB-406640787A-406640788A-2572995,20240725,3045944106,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406598404A-406598407A-15021551,20240725,3103408352,BroadBand Submitted,PONUMBER,13798296394.0,12595.0
BB-406598404A-406598407A-15021551,20240725,3103408352,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406598900A-406598903A-17291351,20240725,3103407559,BroadBand Submitted,PONUMBER,13798283859.0,12388.0
BB-406598900A-406598903A-17291351,20240725,3103407559,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406598900A-406598903A-71152596,20240725,3103409519,BroadBand Submitted,PONUMBER,13798283859.0,12388.0
BB-406598900A-406598903A-71152596,20240725,3103409519,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406605623A-406605624A-18707771,20240725,2970117997,BroadBand Submitted,PONUMBER,13798224470.0,11363.0
BB-406605623A-406605624A-18707771,20240725,2970117997,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406605623A-406605624A-71964226,20240725,2970118007,BroadBand Submitted,PONUMBER,13798224470.0,11363.0
BB-406605623A-406605624A-71964226,20240725,2970118007,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406605662A-406605665A-4436345,20240725,3103420750,BroadBand Submitted,PONUMBER,13798219606.0,11280.0
BB-406606172A-406606176A-2277285,20240725,3103423512,BroadBand Submitted,PONUMBER,13798252146.0,11833.0
BB-406606172A-406606176A-2277285,20240725,3103423512,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406601315A-406601316A-26029034,20240725,3103370592,BroadBand Submitted,PONUMBER,13719229933.0,12339.0
BB-406601315A-406601316A-26029034,20240725,3103370592,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406601335A-406601336A-2277285,20240725,3089991430,BroadBand Submitted,PONUMBER,13680630665.0,11719.0
BB-406601335A-406601336A-2277285,20240725,3089991430,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406601384A-406601385A-2572995,20240725,3103414004,BroadBand Submitted,PONUMBER,13798256950.0,11920.0
BB-406601384A-406601385A-2572995,20240725,3103414004,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406601384A-406601385A-2573035,20240725,3103414005,BroadBand Submitted,PONUMBER,13798256950.0,11920.0
BB-406601384A-406601385A-2573035,20240725,3103414005,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406601384A-406601385A-18707841,20240725,3103414007,BroadBand Submitted,PONUMBER,13798256950.0,11920.0
BB-406601384A-406601385A-18707841,20240725,3103414007,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406601384A-406601385A-2646395,20240725,3103414011,BroadBand Submitted,PONUMBER,13798256950.0,11920.0
BB-406601384A-406601385A-2646395,20240725,3103414011,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406601384A-406601385A-18660931,20240725,3103414014,BroadBand Submitted,PONUMBER,13798256950.0,11920.0
BB-406601384A-406601385A-18660931,20240725,3103414014,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406602734A-406602735A-15021551,20240725,3103418943,BroadBand Submitted,PONUMBER,13798266586.0,12109.0
BB-406602734A-406602735A-15021551,20240725,3103418943,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406602734A-406602735A-18660931,20240725,3103418946,BroadBand Submitted,PONUMBER,13798266586.0,12109.0
BB-406602734A-406602735A-18660931,20240725,3103418946,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406602734A-406602735A-71506956,20240725,3103418948,BroadBand Submitted,PONUMBER,13798266586.0,12109.0
BB-406602734A-406602735A-71506956,20240725,3103418948,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406607309A-406607310A-71865326,20240725,3103432640,BroadBand Submitted,PONUMBER,13798207653.0,11102.0
BB-406607309A-406607310A-71865326,20240725,3103432640,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406607571A-406607574A-2572995,20240725,3103427374,BroadBand Submitted,PONUMBER,13798275593.0,12258.0
BB-406607571A-406607574A-2572995,20240725,3103427374,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406607571A-406607574A-3077666,20240725,3103427389,BroadBand Submitted,PONUMBER,13798275593.0,12258.0
BB-406607571A-406607574A-3077666,20240725,3103427389,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406607571A-406607574A-18660931,20240725,3103427391,BroadBand Submitted,PONUMBER,13798275593.0,12258.0
BB-406607571A-406607574A-18660931,20240725,3103427391,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406607663A-406607665A-9046602,20240725,30815974,BroadBand Submitted,PONUMBER,13798257408.0,11931.0
BB-406607663A-406607665A-9046602,20240725,30815974,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406607799A-406607800A-71964226,20240725,3091320011,BroadBand Submitted,PONUMBER,13688744035.0,11924.0
BB-406607799A-406607800A-71964226,20240725,3091320011,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406607984A-406607987A-9046602,20240725,2859502832,BroadBand Submitted,PONUMBER,13798254781.0,11885.0
BB-406607984A-406607987A-9046602,20240725,2859502832,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406607984A-406607987A-17291351,20240725,3103426104,BroadBand Submitted,PONUMBER,13798254781.0,11885.0
BB-406607984A-406607987A-17291351,20240725,3103426104,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406662193A-406662194A-2554735,20240725,3103548521,BroadBand Submitted,PONUMBER,13798238477.0,11606.0
BB-406662193A-406662194A-2554735,20240725,3103548521,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662384A-406662386A-18707841,20240725,3103541835,BroadBand Submitted,PONUMBER,13798243541.0,11685.0
BB-406662384A-406662386A-18707841,20240725,3103541835,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662384A-406662386A-2277075,20240725,3103541838,BroadBand Submitted,PONUMBER,13798243541.0,11685.0
BB-406662384A-406662386A-2277075,20240725,3103541838,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662384A-406662386A-18655531,20240725,3103541841,BroadBand Submitted,PONUMBER,13798243541.0,11685.0
BB-406662384A-406662386A-18655531,20240725,3103541841,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662384A-406662386A-3077666,20240725,3103541844,BroadBand Submitted,PONUMBER,13798243541.0,11685.0
BB-406662384A-406662386A-3077666,20240725,3103541844,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662393A-406662396A-15021551,20240725,3103539213,BroadBand Submitted,PONUMBER,13798258239.0,11947.0
BB-406662393A-406662396A-15021551,20240725,3103539213,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406662418A-406662421A-9046602,20240725,97827713,BroadBand Submitted,PONUMBER,13798215588.0,11214.0
BB-406662418A-406662421A-9046602,20240725,97827713,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406662418A-406662421A-3116265,20240725,3103538129,BroadBand Submitted,PONUMBER,13798215588.0,11214.0
BB-406662418A-406662421A-3116265,20240725,3103538129,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406662551A-406662552A-2277285,20240725,3087440197,BroadBand Submitted,PONUMBER,13654906170.0,12321.0
BB-406662551A-406662552A-2277285,20240725,3087440197,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406613026A-406613027A-18655531,20240725,3094540734,BroadBand Submitted,PONUMBER,13721223561.0,12251.0
BB-406613026A-406613027A-18655531,20240725,3094540734,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406613026A-406613027A-71506956,20240725,3094540740,BroadBand Submitted,PONUMBER,13721223561.0,12251.0
BB-406613026A-406613027A-71506956,20240725,3094540740,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406667828A-406667829A-71964226,20240725,3103551800,BroadBand Submitted,PONUMBER,13798290895.0,12502.0
BB-406667828A-406667829A-71964226,20240725,3103551800,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406668469A-406668470A-26029034,20240725,3103551035,BroadBand Submitted,PONUMBER,13798266560.0,12108.0
BB-406668469A-406668470A-26029034,20240725,3103551035,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406668562A-406668563A-18707771,20240725,3103551266,BroadBand Submitted,PONUMBER,13798290628.0,12494.0
BB-406668562A-406668563A-18707771,20240725,3103551266,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406668764A-406668765A-2572995,20240725,3084134214,BroadBand Submitted,PONUMBER,13868918155.0,11618.0
BB-406668764A-406668765A-2572995,20240725,3084134214,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406616911A-406616914A-26029034,20240725,3103449609,BroadBand Submitted,PONUMBER,13798212130.0,11165.0
BB-406616911A-406616914A-26029034,20240725,3103449609,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406617298A-406617300A-71964226,20240725,3103449629,BroadBand Submitted,PONUMBER,13798276204.0,12270.0
BB-406617298A-406617300A-71964226,20240725,3103449629,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406617503A-406617504A-3116265,20240725,3103447469,BroadBand Submitted,PONUMBER,13798270393.0,12175.0
BB-406617503A-406617504A-3116265,20240725,3103447469,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406617542A-406617545A-3116265,20240725,3103447629,BroadBand Submitted,PONUMBER,13798247887.0,11751.0
BB-406617542A-406617545A-3116265,20240725,3103447629,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406617580A-406617581A-50031632,20240725,3100883067,BroadBand Submitted,PONUMBER,13766846633.0,11517.0
BB-406617580A-406617581A-50031632,20240725,3100883067,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406619758A-406619760A-3116265,20240725,3103449685,BroadBand Submitted,PONUMBER,13798238071.0,11601.0
BB-406619758A-406619760A-3116265,20240725,3103449685,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406620711A-406620714A-2572995,20240725,3103452903,BroadBand Submitted,PONUMBER,13798280151.0,12320.0
BB-406620711A-406620714A-2572995,20240725,3103452903,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406642895A-406642896A-15021551,20240725,3103493569,BroadBand Submitted,PONUMBER,13798261218.0,12010.0
BB-406642895A-406642896A-15021551,20240725,3103493569,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406642895A-406642896A-71773366,20240725,3103493578,BroadBand Submitted,PONUMBER,13798261218.0,12010.0
BB-406642895A-406642896A-71773366,20240725,3103493578,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406642921A-406642922A-2277285,20240725,3091765048,BroadBand Submitted,PONUMBER,13689673676.0,12509.0
BB-406642921A-406642922A-2277285,20240725,3091765048,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406642994A-406642995A-2572995,20240725,3091828576,BroadBand Submitted,PONUMBER,13689636008.0,11724.0
BB-406642994A-406642995A-2572995,20240725,3091828576,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406642994A-406642995A-2277285,20240725,3091828580,BroadBand Submitted,PONUMBER,13689636008.0,11724.0
BB-406642994A-406642995A-2277285,20240725,3091828580,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406643001A-406643003A-2277285,20240725,3103493770,BroadBand Submitted,PONUMBER,13798293607.0,12543.0
BB-406643001A-406643003A-2277285,20240725,3103493770,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406643001A-406643003A-15021551,20240725,3103493774,BroadBand Submitted,PONUMBER,13798293607.0,12543.0
BB-406643001A-406643003A-15021551,20240725,3103493774,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406676039A-406676040A-18660931,20240725,3103568559,BroadBand Submitted,PONUMBER,13798269469.0,12161.0
BB-406676039A-406676040A-18660931,20240725,3103568559,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406596290A-406596291A-4436345,20240725,3092399277,BroadBand Submitted,PONUMBER,13682778050.0,11119.0
BB-406596290A-406596291A-4436345,20240725,3092399277,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406596290A-406596291A-71152596,20240725,3092399281,BroadBand Submitted,PONUMBER,13682778050.0,11119.0
BB-406596290A-406596291A-71152596,20240725,3092399281,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406631952A-406631953A-2277285,20240725,3103465811,BroadBand Submitted,PONUMBER,13798224949.0,11372.0
BB-406631952A-406631953A-2277285,20240725,3103465811,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637017A-406637022A-18707771,20240725,3103478282,BroadBand Submitted,PONUMBER,13798213577.0,11186.0
BB-406637017A-406637022A-18707771,20240725,3103478282,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406650645A-406650646A-14354681,20240725,2986062420,BroadBand Submitted,PONUMBER,13798295799.0,12585.0
BB-406650998A-406650999A-18707841,20240725,2983416956,BroadBand Submitted,PONUMBER,13798276524.0,12275.0
BB-406650998A-406650999A-18707841,20240725,2983416956,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406651144A-406651147A-17291351,20240725,3103512096,BroadBand Submitted,PONUMBER,13798210755.0,11147.0
BB-406651144A-406651147A-17291351,20240725,3103512096,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406651144A-406651147A-3077666,20240725,3103515660,BroadBand Submitted,PONUMBER,13798210755.0,11147.0
BB-406651144A-406651147A-3077666,20240725,3103515660,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406651144A-406651147A-4436345,20240725,3103515664,BroadBand Submitted,PONUMBER,13798210755.0,11147.0
BB-406651144A-406651147A-4436345,20240725,3103515664,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406636893A-406636896A-17291351,20240725,3103476958,BroadBand Submitted,PONUMBER,13798215593.0,11215.0
