ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
TV-406643008A-406643009A8848062P,25072024,2745768937,TV Submitted,PONUMBER,13809187962,18703.0
TV-406643008A-406643009A10426381P,25072024,2770379742,TV Submitted,PONUMBER,13809187962,18703.0
TV-406632250A-406632251A71315676P,25072024,2828875969,TV Submitted,PONUMBER,13809196993,18916.0
TV-406646006A-406646007A8847692P,25072024,92120702,TV Submitted,PONUMBER,13809199352,19109.0
TV-406646006A-406646007A8901882P,25072024,92120705,TV Submitted,PONUMBER,13809199352,19109.0
TV-406646006A-406646007A10242181P,25072024,92120706,TV Submitted,PONUMBER,13809199352,19109.0
TV-406646006A-406646007A71315676P,25072024,2493526027,TV Submitted,PONUMBER,13809199352,19109.0
TV-406646006A-406646007A8848062P,25072024,2677944524,TV Submitted,PONUMBER,13809199352,19109.0
TV-406602642A-406602643A8901882P,25072024,2340109978,TV Submitted,PONUMBER,13809196374,18872.0
TV-406653607A-406653608A25946604P,25072024,2969234736,TV Submitted,PONUMBER,13809198318,19026.0
TV-406653607A-406653608A40057212P,25072024,3048663006,TV Submitted,PONUMBER,13809198318,19026.0
TV-406602642A-406602643A10242181P,25072024,66397742,TV Submitted,PONUMBER,13809196374,18872.0
TV-406602642A-406602643A14942P,25072024,2340109979,TV Submitted,PONUMBER,13809196374,18872.0
TV-406602642A-406602643A9442183P,25072024,2514620354,TV Submitted,PONUMBER,13809196374,18872.0
TV-406602642A-406602643A10242181P,25072024,2676926824,TV Submitted,PONUMBER,13809196374,18872.0
TV-406601535A-406601536A8901882P,25072024,2256509126,TV Submitted,PONUMBER,13809196295,18868.0
TV-406601535A-406601536A8848062P,25072024,2256514104,TV Submitted,PONUMBER,13809196295,18868.0
TV-406601535A-406601536A10242181P,25072024,2256517415,TV Submitted,PONUMBER,13809196295,18868.0
TV-406637920A-406637921A10242181P,25072024,2086328222,TV Submitted,PONUMBER,13809197827,18990.0
TV-406637920A-406637921A8848062P,25072024,2991953892,TV Submitted,PONUMBER,13809197827,18990.0
TV-406637920A-406637921A25946604P,25072024,2991953894,TV Submitted,PONUMBER,13809197827,18990.0
TV-406637920A-406637921A18007451P,25072024,2991953896,TV Submitted,PONUMBER,13809197827,18990.0
TV-406616746A-406616747A10242181P,25072024,95622877,TV Submitted,PONUMBER,13809168440,18475.0
TV-406608167A-406608168A71245896N,25072024,3053347119,TV Submitted,PONUMBER,13809173103,18523.0
TV-406607625A-406607626A11348831N,25072024,3103425113,TV Submitted,PONUMBER,13809255791,19764.0
TV-406607818A-406607819A8848212N,25072024,3103426332,TV Submitted,PONUMBER,13809175742,18555.0
TV-406608152A-406608153A9441983N,25072024,3057569420,TV Submitted,PONUMBER,13759926803,19623.0
TV-406608167A-406608168A9188422N,25072024,3053347126,TV Submitted,PONUMBER,13809173103,18523.0
TV-406608416A-406608417A8848062N,25072024,2626377574,TV Submitted,PONUMBER,13809199296,19106.0
TV-406087379A-406087380A8901882N,22072024,2338041699,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A25946604N,22072024,3102538945,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A18007451N,22072024,3102538947,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A10429701N,22072024,3102538949,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A10426121N,22072024,3102538943,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A40187102N,22072024,3102538953,TV Submitted,PONUMBER,13809185413,18674.0
TV-406087379A-406087380A25947464N,22072024,3102538951,TV Submitted,PONUMBER,13809185413,18674.0
TV-406355314A-406355315A14942N,23072024,3103083700,TV Submitted,PONUMBER,13809255605,19738.0
TV-406465271A-406465275A10242181N,24072024,3103216489,TV Submitted,PONUMBER,13809255606,19739.0
TV-406612838A-406612839A8901882N,25072024,2190001015,TV Submitted,PONUMBER,13809180411,18612.0
TV-406612521A-406612522A2232376N,25072024,3103436134,TV Submitted,PONUMBER,13809196551,18888.0
TV-406612578A-406612688A12468421N,25072024,3103438299,TV Submitted,PONUMBER,13809255798,19771.0
TV-406612578A-406612688A9441983N,25072024,3103438302,TV Submitted,PONUMBER,13809255798,19771.0
TV-406612953A-406612954A12468421N,25072024,3103437711,TV Submitted,PONUMBER,13809255800,19773.0
TV-406613403A-406613404A25946584N,25072024,2948224305,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613403A-406613404A25946584N,25072024,3103443416,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613403A-406613404A2557655N,25072024,3103443428,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613678A-406613679A2232376N,25072024,3103439968,TV Submitted,PONUMBER,13809197279,18934.0
TV-406613678A-406613679A2232376N,25072024,3103439968,TV Submitted,COMMENTS,,Ceased by: TV-406656170A-406656171A10242181N-25072024-70869747
TV-406613678A-406613679A2232376N,25072024,3103439968,TV Submitted,GENERICBOOLEAN1,0,1
TV-406518203A-406518204A8848722N,24072024,3103573253,TV Submitted,PONUMBER,13809221560,19427.0
TV-406518203A-406518204A9188422N,24072024,3103573257,TV Submitted,PONUMBER,13809221560,19427.0
TV-406518203A-406518204A25946604N,24072024,2982540008,TV Submitted,PONUMBER,13809221560,19427.0
TV-406613923A-406613924A8901882N,25072024,2253238348,TV Submitted,PONUMBER,13809211512,19312.0
TV-406613923A-406613924A10426571N,25072024,2253238349,TV Submitted,PONUMBER,13809211512,19312.0
TV-406613923A-406613924A11651801N,25072024,3103441183,TV Submitted,PONUMBER,13809211512,19312.0
TV-406601341A-406601342A14986921N,25072024,3103412774,TV Submitted,PONUMBER,13809255780,19753.0
TV-406600134A-406600135A9441983N,25072024,3103410787,TV Submitted,PONUMBER,13809255778,19751.0
TV-406600754A-406600755A2232376N,25072024,3103411249,TV Submitted,PONUMBER,13809196271,18866.0
TV-406600788A-406600789A2334046N,25072024,3103412302,TV Submitted,PONUMBER,13809216978,19380.0
TV-406601341A-406601342A9441983N,25072024,3103412777,TV Submitted,PONUMBER,13809255780,19753.0
TV-406641199A-406641200A19569211N,25072024,3103488659,TV Submitted,PONUMBER,13809192916,18771.0
TV-406641199A-406641200A9187882N,25072024,3103488661,TV Submitted,PONUMBER,13809192916,18771.0
TV-406651505A-406651506A2232376N,25072024,3103512918,TV Submitted,PONUMBER,13809201940,19162.0
TV-406600788A-406600789A2557675N,25072024,3103412300,TV Submitted,PONUMBER,13809216978,19380.0
TV-406600846A-406601454A8847712N,25072024,3103413398,TV Submitted,PONUMBER,13809255781,19754.0
TV-406600846A-406601454A19569371N,25072024,3103413401,TV Submitted,PONUMBER,13809255781,19754.0
TV-406600846A-406601454A9187572N,25072024,3103413403,TV Submitted,PONUMBER,13809255781,19754.0
TV-406601535A-406601536A2232376N,25072024,3103413132,TV Submitted,PONUMBER,13809196295,18868.0
TV-406504992A-406504996A3210866N,24072024,3103306344,TV Submitted,PONUMBER,13809255688,19741.0
TV-406612158A-406612161A19569331N,25072024,3103436101,TV Submitted,PONUMBER,13809181533,18631.0
TV-406658627A-406658628A12468421N,25072024,3103530849,TV Submitted,PONUMBER,13809255876,19847.0
TV-406656803A-406656804A9441983N,25072024,3103526196,TV Submitted,PONUMBER,13809255870,19841.0
TV-406657097A-406657098A9439413N,25072024,3103527537,TV Submitted,PONUMBER,13809255871,19842.0
TV-406658616A-406658617A2232376N,25072024,3103530352,TV Submitted,PONUMBER,13809201436,19148.0
TV-406658956A-406658957A10242181N,25072024,3103531125,TV Submitted,PONUMBER,13809255878,19849.0
TV-406658956A-406658957A14986921N,25072024,3103532309,TV Submitted,PONUMBER,13809255878,19849.0
TV-406520909A-406520910A25946604N,24072024,2809528146,TV Submitted,PONUMBER,13571053484,19350.0
TV-406520909A-406520910A3371236N,24072024,3103414950,TV Submitted,PONUMBER,13809214756,19350.0
TV-406611585A-406611589A10426051N,25072024,3103434835,TV Submitted,PONUMBER,13809207880,19263.0
TV-406611590A-406611591A3024336N,25072024,3091001945,TV Submitted,PONUMBER,13809219134,19404.0
TV-406611659A-406611660A2232376N,25072024,3103436132,TV Submitted,PONUMBER,13809197208,18929.0
TV-406611916A-406611917A2232376N,25072024,3103436094,TV Submitted,PONUMBER,13809197236,18930.0
TV-406612014A-406612015A71052086N,25072024,3033897787,TV Submitted,PONUMBER,13591446756,19227.0
TV-406612033A-406612034A2232376N,25072024,3103435458,TV Submitted,PONUMBER,13809196544,18887.0
TV-406612158A-406612161A8901882N,25072024,2071268658,TV Submitted,PONUMBER,13809181533,18631.0
TV-406613403A-406613404A10242181N,25072024,92084188,TV Submitted,PONUMBER,13809201228,19144.0
TV-406612953A-406612954A14986921N,25072024,3103437709,TV Submitted,PONUMBER,13809255800,19773.0
TV-406612955A-406612956A2232376N,25072024,3103437237,TV Submitted,PONUMBER,13809196554,18889.0
TV-406613310A-406613311A71050296N,25072024,3098185314,TV Submitted,PONUMBER,13809172202,18516.0
TV-406613403A-406613404A8847382N,25072024,3103443426,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613403A-406613404A10242181N,25072024,3103443430,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613403A-406613404A11650981N,25072024,3103443432,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613543A-406613544A2232376N,25072024,3103439956,TV Submitted,PONUMBER,13809197277,18933.0
TV-406613365A-406613579A11348831N,25072024,3103438566,TV Submitted,PONUMBER,13809255802,19775.0
TV-406613795A-406613796A8848212N,25072024,2979855865,TV Submitted,PONUMBER,13792957779,18723.0
TV-406631072A-406631073A10427821N,25072024,3103462489,TV Submitted,PONUMBER,13809204178,19214.0
TV-406663399A-406663456A9258573N,25072024,2969705718,TV Submitted,PONUMBER,13612800156,19301.0
TV-406663399A-406663456A8848082N,25072024,3103542439,TV Submitted,PONUMBER,13809210844,19301.0
TV-406663587A-406663588A8901882N,25072024,67802716,TV Submitted,PONUMBER,13809203286,19200.0
TV-406663658A-406663659A19569601N,25072024,3103543093,TV Submitted,PONUMBER,13809203447,19203.0
TV-406646093A-406646094A9185412N,25072024,3103501669,TV Submitted,PONUMBER,13809189746,18726.0
TV-406646047A-406646048A18007451N,25072024,2925814523,TV Submitted,PONUMBER,13809205362,19233.0
TV-406646047A-406646048A71196376N,25072024,3103500993,TV Submitted,PONUMBER,13809205362,19233.0
TV-406646093A-406646094A8847742N,25072024,2949985617,TV Submitted,PONUMBER,13785544878,18726.0
TV-406646273A-406646274A9188422N,25072024,3103500903,TV Submitted,PONUMBER,13809185724,18677.0
TV-406646491A-406646492A19569371N,25072024,3103502109,TV Submitted,PONUMBER,13809226490,19477.0
TV-406646491A-406646492A11937381N,25072024,3103502110,TV Submitted,PONUMBER,13809226490,19477.0
TV-406679409A-406679410A10426051N,25072024,2289379666,TV Submitted,PONUMBER,13809212377,19318.0
TV-406680079A-406680080A3371136N,25072024,3076675902,TV Submitted,PONUMBER,13809204438,19220.0
TV-406681194A-406681201A9187572N,25072024,3103582383,TV Submitted,PONUMBER,13809255921,19891.0
TV-406681194A-406681201A4436345N,25072024,3103582385,TV Submitted,PONUMBER,13809255921,19891.0
TV-406681347A-406681348A8901882N,25072024,2369252145,TV Submitted,PONUMBER,13809213879,19335.0
TV-406681347A-406681348A8848062N,25072024,2369252146,TV Submitted,PONUMBER,13809213879,19335.0
TV-406646932A-406646933A13503971N,25072024,3083900292,TV Submitted,PONUMBER,13612858158,19139.0
TV-406647042A-406647043A8803452N,25072024,2986081566,TV Submitted,PONUMBER,13809184704,18664.0
TV-406652668A-406652970A8848052N,25072024,3103519816,TV Submitted,PONUMBER,13809255858,19830.0
TV-406652890A-406652891A25946604N,25072024,3103517016,TV Submitted,PONUMBER,13809185779,18680.0
TV-406652934A-406652935A8848082N,25072024,3103518914,TV Submitted,PONUMBER,13809190108,18731.0
TV-406652934A-406652935A25946584N,25072024,3103518918,TV Submitted,PONUMBER,13809190108,18731.0
TV-406652982A-406652983A2232376N,25072024,3103516281,TV Submitted,PONUMBER,13809198269,19025.0
TV-406650424A-406650425A8848052N,25072024,3103510687,TV Submitted,PONUMBER,13809213615,19331.0
TV-406650650A-406650724A9187902N,25072024,3103511871,TV Submitted,PONUMBER,13809255854,19826.0
TV-406665630A-406665631A8901882N,25072024,2845573340,TV Submitted,PONUMBER,13612931883,19315.0
TV-406665971A-406665978A11348831N,25072024,3103546862,TV Submitted,PONUMBER,13809255894,19865.0
TV-406650968A-406650969A26607424N,25072024,3103512339,TV Submitted,PONUMBER,13809208208,19266.0
TV-406651031A-406651032A2232376N,25072024,3103512070,TV Submitted,PONUMBER,13809198228,19020.0
TV-406651004A-406651093A8901882N,25072024,3032319800,TV Submitted,PONUMBER,13809174123,18534.0
TV-406651123A-406651124A71795276N,25072024,3103512744,TV Submitted,PONUMBER,13809217311,19386.0
TV-406651355A-406651356A12738041N,25072024,3051642000,TV Submitted,PONUMBER,13809191068,18744.0
TV-406651683A-406651684A9185372N,25072024,3103513872,TV Submitted,PONUMBER,13809178904,18593.0
TV-406655078A-406655079A19569211N,25072024,3103523303,TV Submitted,PONUMBER,13809230063,19519.0
TV-406636175A-406636329A3350985N,25072024,3103482605,TV Submitted,PONUMBER,13809255819,19792.0
TV-406636376A-406636377A10242181N,25072024,3103475829,TV Submitted,PONUMBER,13809255820,19793.0
TV-406655078A-406655079A10428471N,25072024,3053792442,TV Submitted,PONUMBER,13809230063,19519.0
TV-406655103A-406655104A8847092N,25072024,2991030385,TV Submitted,PONUMBER,13625911592,18858.0
TV-406655218A-406655219A3210846N,25072024,3103523241,TV Submitted,PONUMBER,13809178730,18592.0
TV-406655218A-406655219A13504011N,25072024,3103523251,TV Submitted,PONUMBER,13809178730,18592.0
TV-406655266A-406655267A2232376N,25072024,3103523403,TV Submitted,PONUMBER,13809195634,18820.0
TV-406655464A-406655465A8901882N,25072024,2823546139,TV Submitted,PONUMBER,13767880765,19459.0
TV-406655484A-406655485A11348831N,25072024,3103522249,TV Submitted,PONUMBER,13809255864,19835.0
TV-406655484A-406655485A12468421N,25072024,3103523981,TV Submitted,PONUMBER,13809255864,19835.0
TV-406607603A-406607610A10242181N,25072024,3103425041,TV Submitted,PONUMBER,13809255790,19763.0
TV-406607818A-406607819A8848222N,25072024,2066786039,TV Submitted,PONUMBER,13809175742,18555.0
TV-406608147A-406608148A10242181N,25072024,2360168446,TV Submitted,PONUMBER,13732075865,18673.0
TV-406608152A-406608153A8848392N,25072024,3057569413,TV Submitted,PONUMBER,13759926803,19623.0
TV-406659646A-406659765A19569571N,25072024,3103537120,TV Submitted,PONUMBER,13809255881,19852.0
TV-406659672A-406659676A11348831N,25072024,3103532635,TV Submitted,PONUMBER,13809255880,19851.0
TV-406659672A-406659676A14986921N,25072024,3103537489,TV Submitted,PONUMBER,13809255880,19851.0
TV-406659646A-406659765A14986921N,25072024,3103533450,TV Submitted,PONUMBER,13809255881,19852.0
TV-406659803A-406659804A2232376N,25072024,3103533225,TV Submitted,PONUMBER,13809195824,18837.0
TV-406659820A-406659821A10427611N,25072024,3103533561,TV Submitted,PONUMBER,13809171891,18511.0
TV-406659879A-406659880A3350975N,25072024,3103539861,TV Submitted,PONUMBER,13809210007,19290.0
TV-406660142A-406660143A2232376N,25072024,3103533817,TV Submitted,PONUMBER,13809195826,18838.0
TV-406660259A-406660266A3350985N,25072024,3103537509,TV Submitted,PONUMBER,13809255884,19855.0
TV-406660259A-406660266A25946624N,25072024,3103537515,TV Submitted,PONUMBER,13809255884,19855.0
TV-406660259A-406660266A8848372N,25072024,3103537519,TV Submitted,PONUMBER,13809255884,19855.0
TV-406660259A-406660266A4505455N,25072024,3103537521,TV Submitted,PONUMBER,13809255884,19855.0
TV-406660277A-406660278A2557675N,25072024,2983286770,TV Submitted,PONUMBER,13809174646,18544.0
TV-406660310A-406660372A19569211N,25072024,3103535607,TV Submitted,PONUMBER,13809255885,19856.0
TV-406676924A-406676925A19569211N,25072024,3103569432,TV Submitted,PONUMBER,13809227056,19488.0
TV-406644215A-406644216A19569211N,25072024,3103495067,TV Submitted,PONUMBER,13809204685,19224.0
TV-406619630A-406619631A9188422N,25072024,3057972085,TV Submitted,PONUMBER,13809170300,18500.0
TV-406643917A-406643918A10242181N,25072024,3103493994,TV Submitted,PONUMBER,13809255839,19812.0
TV-406644215A-406644216A9187882N,25072024,2985794887,TV Submitted,PONUMBER,13809204685,19224.0
TV-406644631A-406644632A14942N,25072024,3103496432,TV Submitted,PONUMBER,13809255841,19814.0
TV-406665630A-406665631A8848522N,25072024,3103547121,TV Submitted,PONUMBER,13809211726,19315.0
TV-406665630A-406665631A71795276N,25072024,3103547123,TV Submitted,PONUMBER,13809211726,19315.0
TV-406665630A-406665631A13883621N,25072024,3103547125,TV Submitted,PONUMBER,13809211726,19315.0
TV-406665636A-406665637A8901882N,25072024,67330767,TV Submitted,PONUMBER,13785542968,18698.0
TV-406665694A-406665695A10242181N,25072024,3103546257,TV Submitted,PONUMBER,13809255895,19866.0
TV-406665694A-406665695A11348831N,25072024,3103546260,TV Submitted,PONUMBER,13809255895,19866.0
TV-406665694A-406665695A3371236N,25072024,3103548259,TV Submitted,PONUMBER,13809255895,19866.0
TV-406665636A-406665637A10426381N,25072024,3103547113,TV Submitted,PONUMBER,13809187566,18698.0
TV-406665694A-406665695A14986921N,25072024,3103548261,TV Submitted,PONUMBER,13809255895,19866.0
TV-406665712A-406665713A10242181N,25072024,3103546325,TV Submitted,PONUMBER,13809255893,19864.0
TV-406650968A-406650969A40187102N,25072024,3103512337,TV Submitted,PONUMBER,13809208208,19266.0
TV-406650650A-406650724A10242181N,25072024,3103510825,TV Submitted,PONUMBER,13809255854,19826.0
TV-406650650A-406650724A9441983N,25072024,3103511868,TV Submitted,PONUMBER,13809255854,19826.0
TV-406650889A-406650890A2232376N,25072024,3103511500,TV Submitted,PONUMBER,13809195399,18801.0
TV-406651004A-406651093A8848722N,25072024,3035493603,TV Submitted,PONUMBER,13809174123,18534.0
TV-406651004A-406651093A8848092N,25072024,3103515227,TV Submitted,PONUMBER,13809174123,18534.0
TV-406651098A-406651099A2232376N,25072024,3103512068,TV Submitted,PONUMBER,13809195400,18802.0
TV-406651123A-406651124A10427821N,25072024,3103512746,TV Submitted,PONUMBER,13809217311,19386.0
TV-406651134A-406651135A2232376N,25072024,3103512414,TV Submitted,PONUMBER,13809197671,18980.0
TV-406651527A-406651528A9442183N,25072024,3044282784,TV Submitted,PONUMBER,13809185701,18676.0
TV-406650625A-406650626A2232376N,25072024,3103510771,TV Submitted,PONUMBER,13809197568,18967.0
TV-406651636A-406651637A3371236N,25072024,3103514033,TV Submitted,PONUMBER,13809202788,19190.0
TV-406675826A-406675833A10242181N,25072024,3103566186,TV Submitted,PONUMBER,13809255911,19881.0
TV-406676033A-406676034A8847712N,25072024,3047211952,TV Submitted,PONUMBER,13625947817,19582.0
TV-406676033A-406676034A14942N,25072024,3103567160,TV Submitted,PONUMBER,13809237561,19582.0
TV-406632983A-406632984A71245896P,25072024,2967097325,TV Submitted,PONUMBER,13809198864,19071.0
TV-406632983A-406632984A8848062P,25072024,2967097319,TV Submitted,PONUMBER,13809198864,19071.0
TV-406632983A-406632984A25946604P,25072024,2967097321,TV Submitted,PONUMBER,13809198864,19071.0
TV-406632983A-406632984A18007451P,25072024,2967097323,TV Submitted,PONUMBER,13809198864,19071.0
TV-406640937A-406640938A10242181P,25072024,133424491,TV Submitted,PONUMBER,13647033200,18738.0
TV-406640937A-406640938A11348831P,25072024,2069480402,TV Submitted,PONUMBER,13647033200,18738.0
TV-406651793A-406651794A2225965P,25072024,2804913813,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A13032491P,25072024,2938532881,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A25946604P,25072024,2938532883,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A18007451P,25072024,2938532885,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A71245896P,25072024,2996606420,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A26590334P,25072024,2996606422,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A19569561P,25072024,2998442719,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651793A-406651794A10242181P,25072024,2998442720,TV Submitted,PONUMBER,13809170606,18503.0
TV-406608013A-406608014A10242181N,25072024,3099163602,TV Submitted,PONUMBER,13760234318,19678.0
TV-406608013A-406608014A10242181N,25072024,3099163602,TV Submitted,COMMENTS,Ceased Txn - TV-403983332A-403983333A11348831N-9072024-3099163605,Cessation Txn
TV-406608013A-406608014A10242181N,25072024,3099163602,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406614714A-406614717A8901882N,25072024,2810789065,TV Submitted,PONUMBER,13809224384,19456.0
TV-406614714A-406614717A8901882N,25072024,2810789065,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406639848A-406639849A14942N,25072024,2931104557,TV Submitted,PONUMBER,13809223732,19451.0
TV-406639848A-406639849A14942N,25072024,2931104557,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406640270A-406640271A8803392N,25072024,3103483688,TV Submitted,PONUMBER,13809222889,19439.0
TV-406640270A-406640271A8803392N,25072024,3103483688,TV Submitted,COMMENTS,Cessation Txn,Ceased Txn - TV-406639616A-406639617A8803392N-25072024-3103483688
TV-406640270A-406640271A8803392N,25072024,3103483688,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406608176A-406608177A8847692N,25072024,3097026487,TV Submitted,PONUMBER,13759722648,19659.0
TV-406608176A-406608177A8847692N,25072024,3097026487,TV Submitted,COMMENTS,Ceased Txn - TV-402718317A-402718321A8847692N-2072024-3097026487,Cessation Txn
TV-406608176A-406608177A8847692N,25072024,3097026487,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406608195A-406608196A10242181N,25072024,2613352778,TV Submitted,PONUMBER,13809198613,19049.0
TV-406608195A-406608196A10242181N,25072024,2613352778,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406615763A-406615764A11654601N,25072024,3100135081,TV Submitted,PONUMBER,13809174519,18542.0
TV-406615763A-406615764A11654601N,25072024,3100135081,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406615834A-406615835A8848082N,25072024,3011649454,TV Submitted,PONUMBER,13809233491,19550.0
TV-406615834A-406615835A8848082N,25072024,3011649454,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406652934A-406652935A71315676P,25072024,2838613429,TV Submitted,PONUMBER,13809190108,18731.0
TV-406652934A-406652935A2225965P,25072024,2905353095,TV Submitted,PONUMBER,13809190108,18731.0
TV-406613801A-406613803A8901882N,25072024,2758936009,TV Submitted,PONUMBER,13809221416,19423.0
TV-406613801A-406613803A8901882N,25072024,2758936009,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406652498A-406652499A11348831P,25072024,2043410557,TV Submitted,PONUMBER,13809192432,18765.0
TV-406652498A-406652499A10242181P,25072024,2881208851,TV Submitted,PONUMBER,13809192432,18765.0
TV-406652498A-406652499A2225965P,25072024,2921654945,TV Submitted,PONUMBER,13809192432,18765.0
TV-406673110A-406673111A13899281N,25072024,2028751652,TV Submitted,PONUMBER,13809206646,19251.0
TV-406673110A-406673111A13899281N,25072024,2028751652,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406672200A-406672201A2232376N,25072024,3103518988,TV Submitted,PONUMBER,13809202127,19173.0
TV-406672200A-406672201A2232376N,25072024,3103518988,TV Submitted,COMMENTS,Cessation Txn,Ceased Txn - TV-406653942A-406653943A2232376N-25072024-3103518988
TV-406672200A-406672201A2232376N,25072024,3103518988,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406673110A-406673111A40057212N,25072024,2689218582,TV Submitted,PONUMBER,13809206646,19251.0
TV-406673110A-406673111A40057212N,25072024,2689218582,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406672200A-406672201A8901882N,25072024,36653205,TV Submitted,PONUMBER,13809202127,19173.0
TV-406672200A-406672201A8901882N,25072024,36653205,TV Submitted,COMMENTS,Cessation Txn,Ceased Txn - TV-406653942A-406653943A2232376N-25072024-3103518988
TV-406672200A-406672201A8901882N,25072024,36653205,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406674927A-406674928A8901882N,25072024,2986647513,TV Submitted,PONUMBER,13809216495,19378.0
TV-406674927A-406674928A8901882N,25072024,2986647513,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406674988A-406674989A8901882N,25072024,147787003,TV Submitted,PONUMBER,13809202447,19185.0
TV-406674988A-406674989A8901882N,25072024,147787003,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406675193A-406675194A3210846N,25072024,3051651199,TV Submitted,PONUMBER,13686168480,19287.0
TV-406675193A-406675194A3210846N,25072024,3051651199,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406675572A-406675573A9441983N,25072024,3054169362,TV Submitted,PONUMBER,13612889947,19620.0
TV-406675572A-406675573A9441983N,25072024,3054169362,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406675572A-406675573A9439393N,25072024,3054169363,TV Submitted,PONUMBER,13612889947,19620.0
TV-406675572A-406675573A9439393N,25072024,3054169363,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406666079A-406666080A12738041N,25072024,2869107650,TV Submitted,PONUMBER,13809223799,19452.0
TV-406666079A-406666080A12738041N,25072024,2869107650,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406667504A-406667505A8848822N,25072024,3027119155,TV Submitted,PONUMBER,13809234960,19557.0
TV-406667504A-406667505A8848822N,25072024,3027119155,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406668722A-406668723A8901882N,25072024,2805033370,TV Submitted,PONUMBER,13765911292,18696.0
TV-406668722A-406668723A8901882N,25072024,2805033370,TV Submitted,COMMENTS,Ceased Txn - TV-405076627A-405076628A2232376N-16072024-3100837188,Cessation Txn
TV-406668722A-406668723A8901882N,25072024,2805033370,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406671784A-406671788A14942N,25072024,2848449932,TV Submitted,PONUMBER,13809227072,19491.0
TV-406671784A-406671788A14942N,25072024,2848449932,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406649729A-406649730A9187902N,25072024,3045583774,TV Submitted,PONUMBER,13759925036,19577.0
TV-406649729A-406649730A9187902N,25072024,3045583774,TV Submitted,COMMENTS,Ceased Txn - TV-403228346A-403228347A2232376N-5072024-3097896815,Cessation Txn
TV-406649729A-406649730A9187902N,25072024,3045583774,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406664283A-406664284A2225965N,25072024,2868315203,TV Submitted,PONUMBER,13809184442,18661.0
TV-406664283A-406664284A2225965N,25072024,2868315203,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406650744A-406650745A14942N,25072024,3003272734,TV Submitted,PONUMBER,13809168458,18476.0
TV-406650744A-406650745A14942N,25072024,3003272734,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406659519A-406659520A19569371N,25072024,3048957328,TV Submitted,PONUMBER,13645143829,19593.0
TV-406659519A-406659520A19569371N,25072024,3048957328,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
